#{"t_start": 1783297264.974277, "env_id": "None"}
r,l,t
-481.829302,4,4120.34594
-517.096803,3,4120.485082
-506.064704,1,4120.566348
-494.699066,2,4120.672849
-505.201526,1,4120.7464
-495.954445,1,4120.831443
-501.772619,1,4120.907656
-499.203291,1,4121.003464
-505.95989,3,4121.133705
-510.440292,1,4121.2312
-500.343773,1,4121.319567
-493.66368,3,4121.447102
-488.915535,4,4121.607788
-525.79366,3,4121.744316
-498.458175,1,4121.824677
-477.06865,4,4121.991911
-516.644384,5,4122.15548
-509.37504,4,4122.311448
-504.765699,1,4122.399132
-515.86172,1,4122.499567
-499.827063,1,4122.581173
-515.45618,3,4122.715471
-500.928431,1,4122.81053
-497.374897,4,4122.957318
-503.179664,3,4123.091537
-489.745174,5,4123.268912
-496.178447,3,4123.395655
-511.384659,5,4123.560852
-475.146432,4,4123.713912
-500.658641,1,4123.804686
-510.077793,4,4123.954561
-505.067915,1,4124.049012
-492.810138,300,4130.560652
-560.0,1,4130.661583
-477.284384,1,4130.748909
-505.089842,1,4130.826512
-501.334683,1,4130.911932
-501.666976,1,4131.004408
-496.496516,1,4131.096448
-500.736609,2,4131.208547
-501.009102,1,4131.299171
-492.383908,3,4131.424646
-520.880589,3,4131.555562
-499.003758,1,4131.649055
-494.941333,5,4131.816483
-498.874203,4,4131.977874
-516.841003,3,4132.107327
-491.153513,4,4132.262231
-515.965395,1,4132.354719
-494.959522,1,4132.443656
-510.781666,3,4132.584866
-530.007624,6,4132.785182
-497.2489,2,4132.895264
-496.894307,3,4133.034908
-519.099553,4,4133.195305
-502.535107,1,4133.288276
-500.725687,1,4133.374523
-486.971205,3,4133.49583
-498.419647,3,4133.626009
-492.237459,4,4133.77054
-514.048484,3,4133.895298
-493.609184,3,4134.026265
-499.749973,4,4134.174593
-495.384186,1,4134.275936
2238.08797,67,4135.777808
-1275.188305,224,4140.629439
-870.566515,111,4143.353318
-495.546374,3,4143.478118
-498.896305,4,4143.64558
-495.401091,2,4143.75648
-502.386015,2,4143.859101
-503.314902,1,4143.953513
-501.827304,1,4144.029763
-480.810435,3,4144.17097
-501.38541,1,4144.261153
-492.945483,4,4144.422715
-497.872954,2,4144.537479
-515.335313,3,4144.663681
-506.983207,2,4144.777247
-500.492544,1,4144.86918
-486.74074,4,4145.024529
-492.775059,2,4145.141091
-510.307694,2,4145.249767
-502.401236,2,4145.36662
-508.408091,1,4145.468699
-500.035731,1,4145.557379
-499.607062,3,4145.684391
-501.624737,2,4145.809448
-493.02569,2,4145.921994
-501.312939,1,4146.004534
-496.361026,2,4146.123739
-505.546042,5,4146.296734
-504.088561,3,4146.437283
-509.647185,2,4146.53969
-495.532297,1,4146.627274
-519.146244,3,4146.759804
-494.912567,1,4146.84725
-509.492918,3,4146.982204
-477.069956,7,4147.185939
-485.034002,4,4147.352604
-489.549236,4,4147.504555
-504.463844,2,4147.62772
-509.828148,1,4147.719434
-500.570956,1,4147.806502
-491.851253,5,4147.987895
-497.361743,1,4148.071477
-501.487074,1,4148.165626
2133.61559,68,4149.627683
-948.927055,197,4153.880962
-489.397171,4,4154.037861
-517.322822,3,4154.170309
-502.419887,1,4154.250281
-498.158001,1,4154.333458
-499.720928,2,4154.442015
-501.539921,1,4154.532546
-512.996966,3,4154.667924
-498.713104,1,4154.76554
-514.390176,4,4154.924855
-504.034146,3,4155.049026
-497.470674,1,4155.15188
-512.885127,4,4155.305202
-503.032157,1,4155.394047
-500.442151,1,4155.480247
-498.608931,3,4155.609916
-506.834494,5,4155.804514
-498.329252,1,4155.890536
-501.910801,4,4156.051297
-514.038333,2,4156.167563
-489.828179,3,4156.304226
-513.776156,3,4156.43761
-515.096472,2,4156.56225
-497.743451,1,4156.654565
-499.90486,1,4156.738994
514.35895,300,4163.23562
-560.0,1,4163.335257
-560.0,1,4163.436025
-493.070799,2,4163.55082
-495.068942,1,4163.632383
-500.837988,1,4163.710787
-513.203003,3,4163.840762
-501.125491,1,4163.922163
-503.707056,3,4164.054721
2119.249203,63,4165.503159
-388.398164,56,4166.737254
-506.388142,1,4166.819129
-494.829221,1,4166.906607
-489.023649,2,4167.013073
-498.096753,1,4167.093221
-507.975888,6,4167.294324
-502.93455,1,4167.375108
-500.49914,1,4167.468073
-491.032072,3,4167.6
-498.258062,4,4167.766161
-500.751309,1,4167.849776
-498.486498,1,4167.938491
-498.812147,3,4168.087365
-499.354485,1,4168.182769
-494.823894,2,4168.301053
-501.728949,1,4168.406693
-518.823271,4,4168.551464
-498.211559,1,4168.656571
-495.391819,1,4168.737615
-494.973085,3,4168.878878
-522.587277,4,4169.047356
-500.754688,1,4169.132775
-491.068536,3,4169.270676
-511.146731,3,4169.403199
-502.998342,1,4169.489191
-494.127904,1,4169.58715
-1525.211816,247,4174.80886
2150.746599,85,4176.739165
2090.233937,95,4179.236787
-1155.00665,300,4191.167206
-402.718324,41,4192.193283
-501.338577,1,4192.279063
-485.459316,2,4192.39667
-500.390543,1,4192.483202
-502.438214,1,4192.572643
-500.936876,3,4192.728632
-501.043656,3,4192.864667
-476.247867,8,4193.107557
-488.186404,5,4193.298682
-505.610578,3,4193.426574
-514.811545,5,4193.612395
-498.487216,4,4193.755783
-509.595016,4,4193.92008
-504.680797,3,4194.048092
-509.811596,3,4194.190365
-501.853855,1,4194.270304
-502.028384,1,4194.345656
-510.147094,6,4194.557459
-512.220418,3,4194.690019
-487.889743,3,4194.855077
-495.886608,4,4195.006374
-501.081709,2,4195.13555
-499.834216,1,4195.221754
-496.390677,2,4195.353546
-503.266479,3,4195.476885
-480.398758,4,4195.621551
-511.953542,3,4195.759373
-503.354405,2,4195.871192
-496.753229,3,4196.018056
-483.348657,4,4196.178759
-509.317,3,4196.314968
-498.146689,1,4196.410741
-495.512358,1,4196.493258
-499.587091,5,4196.668129
-501.665759,1,4196.758098
-499.711316,1,4196.851767
-498.890226,4,4196.998028
-495.631125,1,4197.088249
-513.906724,3,4197.229675
-501.126521,1,4197.313043
-501.706598,3,4197.451029
-493.193503,3,4197.577436
-492.180919,3,4197.703047
-491.028077,3,4197.834535
-489.145556,3,4197.969251
-503.586071,2,4198.078395
-506.51051,1,4198.172009
-496.172862,1,4198.264917
-500.346614,3,4198.405544
-492.774763,5,4198.584263
-493.870421,3,4198.727296
-497.988586,6,4198.913418
-513.092787,8,4199.149283
-503.233263,1,4199.230844
-499.678839,1,4199.337456
-509.225606,3,4199.47498
-486.752927,3,4199.611612
2236.465057,93,4201.831517
-386.56872,34,4202.661868
-492.927112,1,4202.750858
-519.26045,2,4202.872744
-505.90734,2,4202.980436
-507.294353,4,4203.133044
-484.935547,5,4203.319045
-500.708227,1,4203.400549
-497.901235,4,4203.56146
-489.713307,3,4203.68588
-497.0986,3,4203.821742
-499.847736,3,4203.958943
-487.530299,3,4204.101212
-494.84243,1,4204.188934
-491.1639,4,4204.341962
-500.756912,3,4204.484293
-513.528251,3,4204.607521
-499.845154,1,4204.697007
-513.435725,3,4204.825689
-490.976543,3,4204.953553
-491.749622,3,4205.089128
-492.290703,3,4205.217083
-502.819011,3,4205.354745
-508.422958,4,4205.511948
-495.638292,1,4205.601017
-489.120405,2,4205.720388
-500.869507,2,4205.833313
-501.466785,1,4205.91888
-510.801681,3,4206.044178
-500.083863,1,4206.128945
-480.704348,4,4206.286927
-493.492038,2,4206.389705
-500.100299,1,4206.47291
-502.433374,4,4206.622956
-503.437249,1,4206.71937
-500.856647,2,4206.839552
-489.210522,2,4206.952454
-497.742153,1,4207.035462
-511.598283,4,4207.199345
-502.924142,3,4207.329468
-503.011054,7,4207.537698
-498.217853,1,4207.61675
-521.802784,6,4207.821237
-504.09015,1,4207.9186
-500.329234,1,4208.00301
-499.034947,4,4208.159717
-493.383578,5,4208.344731
-495.504419,3,4208.468869
-495.551849,1,4208.549247
-494.52655,4,4208.71367
-481.55183,5,4208.892305
-493.898772,3,4209.031574
-525.051562,4,4209.179388
-502.795231,1,4209.28432
-500.62565,1,4209.369503
-493.016385,3,4209.530403
-499.482858,3,4209.657442
-479.12365,7,4209.88974
-499.009087,3,4210.023124
-491.553052,4,4210.186069
-520.587185,3,4210.307314
-495.219734,3,4210.444379
-511.251085,2,4210.558967
-495.354501,1,4210.656719
-500.226322,1,4210.749048
-494.915066,3,4210.877739
-501.421424,1,4210.962122
-499.329827,3,4211.090087
-499.206497,2,4211.194974
-503.384301,1,4211.277577
-498.382584,1,4211.380971
-502.609318,2,4211.482282
-1422.565028,300,4217.868682
2193.655422,83,4219.724666
-1472.124608,300,4226.109755
2331.572359,93,4228.186804
-350.317679,53,4229.345272
-498.097398,1,4229.43082
-496.410433,2,4229.548307
-493.163483,4,4229.713133
-495.986126,1,4229.80191
-500.160993,1,4229.895935
-501.004622,2,4230.015738
-491.982969,5,4230.192753
-496.932309,2,4230.317716
-496.683768,1,4230.415968
-496.675579,1,4230.501259
-508.331079,3,4230.640296
-494.511926,3,4230.775947
-497.702268,1,4230.856211
-872.661031,300,4237.513291
-560.0,1,4237.612786
-560.0,1,4237.708607
-494.334938,1,4237.805969
-501.789849,1,4237.895949
-502.853144,1,4237.974142
-502.185658,2,4238.085619
-494.816097,1,4238.179584
-493.979642,2,4238.283752
-495.738478,2,4238.396572
-588.298005,69,4239.959437
-474.449357,5,4240.124663
-514.80955,4,4240.284388
-495.741973,1,4240.373381
-505.559605,4,4240.533879
-505.678135,3,4240.66616
-483.558938,6,4240.863348
-483.098764,5,4241.04123
-504.012012,3,4241.178227
2221.564204,60,4242.477214
2284.78596,86,4244.383121
2111.962662,84,4246.172026
-1181.358422,300,4252.56051
2287.402109,84,4254.436723
-1536.156683,300,4260.854017
-890.111862,120,4263.49425
-529.707791,3,4263.618886
-504.442903,1,4263.701822
-500.751859,1,4263.79639
-497.892235,3,4263.927751
-491.611521,3,4264.062701
-493.732279,3,4264.188407
-493.676072,2,4264.296761
-494.159381,1,4264.396179
-493.507783,3,4264.535285
-500.332619,1,4264.616554
-491.346298,4,4264.783597
-494.429274,3,4264.915862
-498.362156,3,4265.05333
-493.462637,6,4265.239678
-491.387044,3,4265.384307
2281.844915,73,4266.937735
2265.692566,85,4268.83703
1999.452651,63,4270.522673
2241.100504,66,4271.961342
-1687.597909,300,4278.418172
2366.904717,94,4280.393733
2178.807515,74,4282.038882
2170.003948,100,4284.238864
2213.263752,92,4286.27171
2269.051073,75,4287.952248
-1659.708421,262,4293.618956
2328.249466,90,4295.624618
-1459.940102,300,4301.969367
-1512.094928,300,4308.281646
-1419.186179,300,4314.564712
-1413.454338,300,4321.011923
2248.456749,96,4323.134979
2209.679612,121,4325.790101
-437.100451,53,4326.970381
-508.26404,1,4327.056219
-500.835448,1,4327.146311
-485.450163,4,4327.289131
-496.628525,6,4327.495871
-494.036611,1,4327.589736
-500.747814,1,4327.668134
-497.940477,2,4327.793566
-500.656353,1,4327.873381
-497.766317,1,4327.965693
-493.694536,3,4328.103134
-502.247547,4,4328.244602
-494.653317,2,4328.353266
-500.939444,3,4328.476567
-501.197074,4,4328.626996
-492.618181,3,4328.75687
-492.82678,8,4328.982079
-496.365204,2,4329.093908
-492.205012,2,4329.212651
-495.702554,1,4329.286931
-486.539997,2,4329.403246
-501.471296,2,4329.50617
-499.091931,4,4329.658971
-482.045943,3,4329.805487
-500.187307,1,4329.887148
-510.920499,4,4330.040902
-493.079108,3,4330.168679
-489.609538,5,4330.343395
-502.380002,3,4330.483094
-494.311954,3,4330.607008
-495.163395,1,4330.690146
-489.690873,3,4330.821029
-498.90258,3,4330.949911
-487.110977,3,4331.106417
-509.052312,3,4331.229945
-498.416547,1,4331.316452
-497.172985,2,4331.429364
-497.2736,1,4331.507969
-521.19192,4,4331.662405
-500.543728,1,4331.760047
-494.638307,3,4331.886489
-477.423534,6,4332.084569
-498.552992,3,4332.224182
-496.84422,1,4332.318797
-497.537382,1,4332.405774
-490.218978,6,4332.600037
-501.891399,2,4332.712835
-499.211339,3,4332.84447
-495.971285,3,4332.967166
-495.405525,1,4333.05203
-500.409037,2,4333.172016
-510.51778,3,4333.300004
-504.368065,3,4333.434183
-486.171749,5,4333.611001
-480.513056,3,4333.754323
-494.569467,1,4333.840891
-526.977786,5,4334.030183
-511.640679,2,4334.134344
-496.533352,1,4334.222038
2233.708143,87,4336.172133
-1392.470687,300,4342.386798
-520.101907,2,4342.509598
-508.303293,2,4342.618483
-500.875944,1,4342.699895
-488.118385,4,4342.848029
-507.908373,3,4342.973846
-503.550544,4,4343.134708
-502.826259,1,4343.218214
-525.405759,3,4343.36906
-501.670229,2,4343.4797
-498.724247,3,4343.608943
-492.670819,4,4343.762925
-496.860461,2,4343.878005
-522.520337,2,4343.998233
-496.378614,1,4344.079673
-502.08685,1,4344.175007
-501.518681,2,4344.282806
-488.877729,5,4344.460514
-491.952906,4,4344.620998
-497.687594,2,4344.729142
-498.688315,3,4344.869044
-882.134033,300,4351.443722
-560.0,1,4351.548333
-560.0,1,4351.644906
-501.317597,1,4351.730478
-497.320664,1,4351.822059
-495.184262,1,4351.904963
-500.214863,1,4351.985859
-501.072867,1,4352.080518
-504.268262,2,4352.204517
-501.600472,1,4352.285785
-503.93109,8,4352.527935
-501.727579,1,4352.607144
-1321.901333,300,4359.027587
1911.362404,88,4360.968373
2296.101559,87,4362.909607
2287.606183,99,4365.093815
-1706.307048,271,4370.805082
-1062.103807,300,4377.042919
-348.923982,66,4378.40043
-498.282322,1,4378.489741
-500.570303,2,4378.60834
-502.824486,1,4378.701782
-502.648995,1,4378.776241
-500.968355,1,4378.866037
-501.296698,2,4378.975888
2103.029867,82,4380.802143
2261.451749,70,4382.36459
2164.833159,78,4384.116959
2349.056672,93,4385.993731
2185.833135,79,4387.659526
1935.85073,99,4389.835481
-1208.74739,300,4396.240632
-1246.427784,300,4402.661844
2106.580413,64,4404.018577
2258.022502,110,4406.422079
-1023.679084,193,4410.587734
-497.504781,2,4410.694261
-499.734561,1,4410.78485
-496.096119,2,4410.886713
-499.165683,1,4410.971923
-485.728875,3,4411.094602
-499.56997,1,4411.180414
-492.998525,2,4411.290592
-500.471946,1,4411.376099
-507.392806,4,4411.534716
-511.948153,2,4411.638201
-497.382549,1,4411.723987
-491.535039,5,4411.904329
-491.602692,3,4412.041695
-510.743108,2,4412.163682
-514.388954,2,4412.271879
-499.749375,1,4412.358014
-493.683006,4,4412.522702
-495.421071,2,4412.637864
-492.499788,3,4412.780076
-501.923376,1,4412.866227
-497.653925,3,4412.997351
-496.974349,1,4413.084513
-500.414232,3,4413.210643
-493.063658,3,4413.344001
-495.039483,2,4413.462193
-490.389181,3,4413.605177
-490.872607,3,4413.733524
-499.037298,1,4413.822369
-489.612727,2,4413.944279
-515.079213,2,4414.059433
-486.727756,2,4414.173813
-500.089213,1,4414.261145
-489.95003,5,4414.42365
-499.332627,1,4414.524287
-496.344398,2,4414.635437
-493.280697,3,4414.769234
2073.733384,66,4416.264612
2212.597303,78,4417.836295
-1523.167769,259,4423.471947
2326.687622,107,4425.82127
2216.306485,70,4431.77995
2311.068866,82,4433.630278
1916.160901,115,4436.075069
2229.640027,127,4438.880416
-1086.424353,300,4445.249201
-1095.051745,218,4449.940846
-459.650745,9,4450.221593
-487.580945,4,4450.38091
-493.246271,3,4450.518728
-486.62483,3,4450.646811
-491.601681,3,4450.772601
-488.85179,5,4450.943491
-499.01336,2,4451.045882
-499.337728,5,4451.23445
2092.119231,115,4453.630424
1996.641647,86,4455.46195
2165.780169,99,4457.493473
2063.78657,84,4459.324355
-1260.75444,198,4463.575929
-498.506187,2,4463.680358
-499.358773,1,4463.78102
-501.129052,1,4463.863723
-500.476943,1,4463.954692
-596.253577,64,4465.389
-494.546636,1,4465.478258
-502.65716,1,4465.576438
-505.589341,1,4465.66971
-496.488342,1,4465.749399
-511.476889,2,4465.855865
-507.523188,3,4465.996913
-519.035915,7,4466.227303
-497.244701,1,4466.319082
-490.632987,4,4466.481899
-1585.936222,300,4472.909731
1991.01045,80,4474.671311
2061.337476,107,4477.036071
-1285.154873,300,4483.321372
-1478.565775,300,4489.537993
2252.821493,69,4491.104699
2244.487334,68,4492.893583
2167.890391,69,4494.439873
-1331.908064,241,4499.550648
-1401.541804,300,4505.917324
-1600.845315,300,4512.371392
-429.059472,68,4513.894926
-502.514157,1,4513.988797
-487.3572,2,4514.10053
-500.291482,1,4514.19827
-504.205152,3,4514.320989
-513.15353,3,4514.460222
-479.191082,4,4514.614327
-509.591165,3,4514.753565
-497.372391,3,4514.891783
-500.219649,1,4514.979604
-521.645813,4,4515.131468
-500.573373,1,4515.217469
-498.211789,2,4515.336563
-501.007914,1,4515.41715
-502.637938,3,4515.543262
-488.100859,4,4515.704855
-487.95117,3,4515.83204
-502.701903,4,4515.991795
-518.579593,2,4516.105837
-500.509764,1,4516.189305
-509.758333,4,4516.349315
-502.417676,1,4516.433901
-490.440463,4,4516.601015
-489.940649,4,4516.745921
-505.758235,3,4516.877807
-494.068551,2,4516.982564
-496.866315,1,4517.06525
-504.28457,3,4517.194753
-1516.452385,300,4523.606652
2354.341155,106,4525.950201
-1324.385277,300,4532.289047
2007.262259,68,4533.83179
1991.487158,114,4536.48341
-1399.274087,300,4543.066419
-1345.35797,300,4549.486686
-1086.943841,200,4553.575697
-507.454062,2,4553.689628
-499.463084,1,4553.769057
-499.437019,1,4553.872469
-499.588564,3,4554.000796
2221.457415,90,4555.985481
2288.306436,70,4557.564243
2073.74606,119,4560.177321
2112.613235,97,4562.272956
2244.946726,97,4564.214519
2202.321815,85,4565.930572
-702.125196,120,4568.578278
-499.829631,3,4568.708243
-510.827161,1,4568.793335
-500.234938,1,4568.877515
-501.402772,1,4568.970467
-510.29334,1,4569.064824
-503.88765,1,4569.135883
-516.312607,1,4569.2357
-502.92887,1,4569.336965
-522.813499,2,4569.445302
-501.678411,1,4569.53109
-509.214667,1,4569.624717
-531.254269,5,4569.797111
-500.605779,1,4569.889847
-509.794373,1,4569.991997
-499.969872,1,4570.072439
-492.632107,5,4570.254891
-472.05069,5,4570.415869
-505.191472,2,4570.54081
-501.018955,1,4570.631165
-494.355592,1,4570.721793
-499.499585,3,4570.856815
-485.784915,4,4571.013853
-498.831267,1,4571.101722
-528.601871,5,4571.278896
-493.360657,1,4571.379092
-496.165223,2,4571.492675
-490.843327,3,4571.615916
-492.120936,5,4571.788444
-523.61055,7,4572.019054
-494.306451,1,4572.105868
-485.695927,3,4572.240432
-508.8072,2,4572.364381
-497.873284,1,4572.459407
-511.207565,3,4572.586438
-502.253706,1,4572.66931
-512.446651,3,4572.797255
-491.08233,3,4572.931495
-502.550237,2,4573.046015
-488.089524,3,4573.172913
-493.559226,12,4573.503887
2113.7587,119,4576.139888
-1825.517484,261,4581.611735
2300.884409,81,4583.495213
2101.459909,84,4585.376589
-1452.088036,233,4590.405894
-384.618292,42,4591.322745
-506.084002,2,4591.433892
-495.77259,1,4591.516629
-501.597586,1,4591.609457
-502.840276,3,4591.742223
-501.37839,2,4591.851932
-501.36724,1,4591.940106
-516.03039,3,4592.074135
-494.467542,1,4592.165188
-483.153092,4,4592.329361
-516.982928,2,4592.434754
-501.846514,1,4592.522534
-485.004857,4,4592.681714
-488.324489,3,4592.806859
-492.672358,2,4592.922296
-498.506391,2,4593.021448
-498.096156,1,4593.122411
-505.642084,6,4593.3045
-488.87304,3,4593.432876
-506.956731,3,4593.565533
-496.182013,1,4593.64692
-502.404153,1,4593.74775
-501.985115,2,4593.847183
-1533.958813,300,4600.067025
2043.325241,62,4601.480389
2344.283899,104,4603.788966
-1196.496919,220,4608.452598
2154.481537,79,4610.057062
2200.810826,106,4612.405366
-1544.871464,300,4618.851265
2038.401265,64,4620.401774
2225.891247,64,4621.850067
-1547.874261,300,4628.634049
-1316.887207,212,4633.724609
-490.947302,2,4633.834367
-495.515532,1,4633.914903
-488.760521,3,4634.035754
-499.508739,1,4634.123564
-497.213205,3,4634.256355
-492.762879,3,4634.38241
-495.519262,3,4634.519739
-497.421231,1,4634.61554
-492.951366,3,4634.752907
-520.583235,3,4634.900744
-499.458951,1,4634.986517
-514.330942,3,4635.113771
-497.594168,1,4635.198097
-489.805206,2,4635.310799
-488.875751,3,4635.44599
-498.499147,1,4635.547453
-499.111412,3,4635.676796
-483.528739,7,4635.890736
-502.310822,1,4635.974721
-500.665977,1,4636.073321
-508.81112,3,4636.216958
2137.096414,114,4638.6997
-973.778046,207,4643.091002
2283.679625,68,4644.635216
2198.050469,85,4646.528483
-990.62727,147,4649.548546
-501.500953,1,4649.62359
-494.817018,1,4649.707903
-506.094873,1,4649.809417
-496.053682,1,4649.890494
-489.102362,3,4650.030733
-458.908088,27,4650.671452
-519.99768,5,4650.856306
-499.28104,3,4650.995748
-500.647088,1,4651.078751
-499.734798,3,4651.20748
-513.356459,2,4651.330036
-504.337551,1,4651.426451
-492.384679,2,4651.538195
-506.50512,3,4651.665235
-501.68121,1,4651.760699
-513.654761,6,4651.95607
-495.607965,1,4652.036979
-496.440892,1,4652.134823
-503.068602,3,4652.279688
2135.65235,107,4654.481548
-427.732401,33,4655.272474
-493.211478,3,4655.406767
-513.191349,1,4655.511623
-499.10232,1,4655.600635
-514.882271,2,4655.707629
-465.43136,4,4655.874983
-514.284492,1,4655.965509
-491.802594,6,4656.155558
-491.386277,3,4656.293456
-1551.034135,262,4668.341092
-503.837184,1,4668.455317
-524.61748,2,4668.615326
-493.922705,1,4668.720677
-520.465591,3,4668.893623
-491.896948,2,4669.030369
-499.726388,1,4669.140211
-493.143245,4,4669.357063
-415.73119,300,4677.126968
-560.0,1,4677.226667
-560.0,1,4677.322794
-620.0,2,4677.450369
-501.178915,1,4677.528473
-500.415812,1,4677.609865
-500.932576,1,4677.704992
-500.337614,1,4677.788941
-501.170161,1,4677.875819
-509.898342,2,4678.001982
-1437.029165,300,4684.534152
-560.0,1,4684.634394
-560.0,1,4684.735801
-501.967044,1,4684.826733
-498.423422,1,4684.922067
-500.407779,1,4685.004769
-499.903514,1,4685.098345
-494.820209,1,4685.182154
413.510712,300,4691.928413
-560.0,1,4692.025574
-503.845909,1,4692.106121
-491.961522,1,4692.208661
-495.758088,1,4692.294702
-494.24073,1,4692.385742
-500.743403,1,4692.473369
-500.095928,1,4692.562205
-501.923657,1,4692.661095
-500.109121,1,4692.748749
-521.960669,3,4692.876637
-498.451767,1,4692.972707
-492.459028,2,4693.083189
-493.739068,3,4693.216713
-490.776099,3,4693.351595
2314.302657,92,4695.401613
2282.997002,79,4697.004928
2276.340448,73,4698.587645
2187.334173,68,4700.04233
2028.682379,87,4701.967879
2206.695765,54,4703.210754
2108.434727,65,4704.583029
1960.671633,104,4706.771597
2304.156496,91,4708.772614
-1547.53134,300,4715.11979
2255.5232,105,4717.385985
-1582.682538,300,4723.796145
2010.860716,108,4726.191738
-1305.486883,300,4732.377201
2385.173129,99,4734.575541
2298.213722,92,4736.419952
2209.238879,82,4738.38129
2181.001358,75,4740.278788
2085.259347,57,4741.515905
2227.793083,67,4742.967904
2096.763629,67,4744.380017
-848.399802,158,4747.732812
2101.537259,96,4749.906148
2342.597899,92,4752.09058
2301.611481,94,4754.174959
2096.600305,60,4755.464244
2193.665769,82,4757.288911
-769.964592,187,4761.335019
1998.387767,97,4763.371129
2131.75823,76,4765.078051
2275.963685,96,4767.22283
2282.79102,98,4769.482923
-1131.566545,300,4775.735045
-1292.355231,300,4782.896076
2219.626892,86,4784.761408
-1268.927885,300,4791.146643
2193.314081,97,4793.268561
2210.503444,74,4794.847343
-1484.500301,300,4801.216553
2140.0712,66,4802.561787
-1370.821564,300,4809.017096
2262.106425,73,4810.729649
-1693.857093,275,4817.001467
-502.740923,1,4817.087164
-510.588522,3,4817.234028
-509.386336,1,4817.324795
-500.223463,1,4817.415812
-527.049222,3,4817.548681
-501.546848,1,4817.648215
-499.984705,3,4817.779086
-497.154101,5,4817.975381
-505.422616,2,4818.099833
-487.320157,3,4818.233927
-1075.419887,300,4824.832806
-554.855469,101,4827.188648
-495.985984,3,4827.353592
-489.451313,3,4827.521939
-494.070798,3,4827.678366
-485.958619,3,4827.825068
-500.826125,3,4827.976017
-509.922519,4,4828.146353
-512.723687,2,4828.274346
-498.783381,1,4828.361617
-501.556391,1,4828.467944
-503.417635,6,4828.763166
-494.430806,2,4828.918552
-501.071437,2,4829.101543
-495.04498,4,4829.263159
-496.228708,2,4829.374969
-492.191204,3,4829.523452
-512.188678,4,4829.684915
-489.22885,3,4829.813161
-495.038473,2,4829.925177
-500.543382,1,4830.023763
-498.043181,3,4830.146637
-490.904136,6,4830.354022
-499.14644,1,4830.448855
2183.521505,91,4832.310585
2302.771937,96,4834.29303
1918.17401,99,4836.414821
1883.157046,95,4838.461619
-1486.35098,300,4848.362895
2285.563149,95,4850.443923
-288.793549,107,4852.81523
-518.405768,3,4852.948683
-497.803025,1,4853.039495
-500.460672,1,4853.12116
-494.601587,4,4853.302342
-506.542397,4,4853.454988
-497.945392,1,4853.544144
-504.43231,3,4853.691182
-497.167376,1,4853.815239
-494.752182,3,4853.969414
-498.838502,2,4854.086666
-508.816869,3,4854.228787
-495.994895,2,4854.344111
-502.235142,1,4854.427074
-499.55669,1,4854.528226
-505.085859,3,4854.66934
2364.624311,89,4856.594722
2170.422178,79,4858.198579
-1145.751182,271,4863.983325
-525.095969,2,4864.084827
-500.073519,1,4864.176099
-542.832969,4,4864.323441
-504.895042,1,4864.41054
-501.299967,1,4864.497169
-503.24839,1,4864.576251
-510.878169,3,4864.719823
-499.435553,1,4864.802266
-500.59155,3,4864.940996
-1711.670746,300,4871.553526
2164.012965,66,4873.07598
2282.200161,127,4881.217782
2076.374675,64,4887.165546
2218.898615,76,4888.879982
-1251.906076,300,4897.762919
-1612.364829,300,4909.927142
2299.1565,101,4924.215997
2110.688171,80,4926.22643
2337.940073,84,4929.105408
2330.524521,105,4934.307168
2321.493402,86,4936.305489
-1329.263467,300,4950.301029
1969.63399,80,4952.993676
2232.589037,93,4958.469785
-1460.700708,300,4969.895422
2291.571725,103,4972.415435
2354.991758,102,4974.827893
2320.404654,107,4977.272235
2020.662351,79,4979.174823
2143.060617,71,4980.616179
-1677.776536,288,4990.366918
1977.851469,89,4993.331592
2280.650922,78,4994.891249
1913.730503,88,4996.647747
-1354.572826,209,5002.283215
-490.447043,2,5002.386665
-499.684303,4,5002.54496
-508.418056,4,5002.825823
-488.894856,2,5003.166492
-496.809537,9,5003.486855
-511.683542,2,5003.59651
-502.369908,1,5003.674168
-505.181431,3,5003.791154
-524.974661,2,5003.889275
-496.191238,1,5003.974776
-516.891367,2,5004.069881
-501.858017,2,5004.171414
-506.119852,1,5004.242677
-494.471602,1,5004.334737
-525.182227,3,5004.461598
-500.000557,2,5004.565786
-497.938319,1,5004.645905
-498.679391,3,5004.758139
-510.428282,2,5004.861379
-500.511235,2,5004.963809
-536.119267,5,5005.129414
-500.077862,3,5005.25138
-500.97487,1,5005.325741
-499.132253,2,5005.416961
-507.016098,3,5005.524011
-502.539866,2,5005.627167
-503.589538,1,5005.711307
-500.729346,1,5005.78642
-511.332073,4,5005.919981
-500.976649,1,5005.986985
2215.079108,81,5007.510431
2282.770454,76,5009.022473
2264.889577,68,5010.523441
2297.566062,77,5012.161832
2225.071747,62,5013.426167
-1247.095125,203,5017.296647
2108.568569,74,5018.920498
-1429.930119,300,5025.213646
2261.12773,89,5027.035383
2298.875301,83,5028.868691
-1419.573589,300,5035.719678
2288.35556,135,5038.256606
-569.046172,71,5039.827224
-475.120382,2,5039.936969
-520.878219,4,5040.085985
-484.843046,4,5040.237718
-499.230529,1,5040.322125
-496.743206,1,5040.400167
-503.825136,3,5040.527593
-511.205957,5,5040.746552
-497.862078,2,5040.844378
2239.211036,53,5041.915419
2299.182846,80,5043.42976
1959.145094,80,5045.090271
2247.775671,57,5046.257105
