#{"t_start": 1783316199.098217, "env_id": "None"}
r,l,t
3018.12047,195,2440.434881
2968.177866,211,2445.167669
2178.693307,120,2447.865936
2564.74795,108,2450.309002
2809.445506,181,2454.35117
2130.234537,109,2456.807642
2264.056032,139,2459.8636
2380.895906,118,2465.966523
-120.424224,105,2468.34225
2624.022643,215,2473.060557
2251.454162,59,2474.450203
2021.709452,122,2477.181847
2780.843802,156,2480.715329
2093.545528,65,2482.210134
-622.455569,86,2484.120177
2533.617399,108,2486.549086
2243.328802,194,2490.962132
2131.874403,178,2494.875233
2914.266196,157,2498.373895
550.327707,200,2502.830324
2460.259404,83,2504.744571
-132.350586,81,2506.618297
2407.203463,67,2508.135153
2280.272179,66,2509.66951
-171.372945,145,2512.928943
2342.308491,156,2516.443055
2656.856036,193,2520.74142
2743.558096,146,2524.089873
3042.478136,271,2530.084954
2399.696485,72,2531.749506
-604.04649,53,2532.96448
2343.488788,87,2534.915264
2971.974041,228,2539.936697
2350.670553,164,2543.573658
3182.091024,242,2548.942806
-130.153399,167,2552.625263
2859.445206,199,2557.012153
3309.916964,295,2563.609688
-684.694737,62,2564.999246
2316.850517,61,2566.39157
3196.197279,241,2571.644438
-229.456035,124,2574.369958
2120.48634,169,2578.115425
2913.13159,165,2581.685939
2773.356732,248,2587.209599
2050.062687,104,2589.523878
2653.266392,127,2592.396251
88.707772,186,2596.539252
-530.845526,3,2596.662559
-499.810258,3,2596.793722
-514.740422,2,2596.898696
-504.350492,1,2596.97395
-505.653557,3,2597.094427
-501.157131,1,2597.162732
-507.977103,4,2597.314286
-544.457346,4,2597.459937
-505.740872,1,2597.537222
-508.873614,1,2597.627032
-510.947718,3,2597.743755
-506.968642,4,2597.891262
-497.248872,4,2598.040621
-498.447817,1,2598.114056
-495.212878,1,2598.194833
-516.288936,3,2598.331695
-504.994985,3,2598.455645
-496.757503,4,2598.610547
-515.550606,2,2598.716349
-497.883274,1,2598.793831
-486.127721,6,2598.997215
-530.833969,6,2599.181016
-492.045179,3,2599.294295
-503.608723,1,2599.382336
-513.231131,4,2599.533434
-492.567338,4,2599.684868
-516.797633,6,2599.877104
-494.129965,5,2600.040131
-512.090938,3,2600.166906
-494.597931,5,2600.340522
-502.823248,1,2600.430586
-505.482358,2,2600.526854
3373.074002,257,2606.262114
2525.257532,207,2610.922233
2723.834516,239,2616.223416
-647.055459,72,2617.853227
2463.379087,78,2619.653325
966.345838,300,2626.28208
-146.05317,99,2628.53158
2214.461771,62,2629.964525
2897.09978,285,2636.251582
2115.126338,64,2637.731458
2544.333596,107,2640.146396
2302.979565,170,2643.893518
-259.338363,128,2646.793791
2534.593779,236,2652.064742
-295.575652,57,2653.342516
-500.154304,1,2653.429261
-512.123145,2,2653.533577
-500.121404,1,2653.618841
-481.686667,3,2653.753708
-504.640524,1,2653.827951
-514.284997,3,2653.955653
-505.179618,1,2654.034769
-506.106181,3,2654.154158
-518.214912,4,2654.304483
-495.030117,5,2654.46839
-535.352397,3,2654.593415
-493.341001,2,2654.689706
-502.281876,1,2654.765678
-525.755291,3,2654.91012
-503.550127,1,2654.981594
-517.37836,5,2655.142224
-530.025552,3,2655.278456
-501.339737,3,2655.408168
-499.340245,3,2655.544541
-515.773529,1,2655.629382
-506.496821,2,2655.736733
-501.867308,3,2655.865958
-495.22149,3,2655.98432
-509.122159,5,2656.154312
-536.927968,4,2656.294639
-499.092214,2,2656.406387
-503.454535,1,2656.475798
-530.030962,3,2656.605164
-497.464572,1,2656.683372
-482.458178,3,2656.823421
-498.677563,1,2656.899827
-509.726697,3,2657.028486
-484.070012,3,2657.148641
-503.440239,1,2657.219076
-512.053266,3,2657.359588
-494.291237,3,2657.476321
-496.754198,3,2657.604286
-490.854126,1,2657.696324
-503.449805,1,2657.767806
-520.391123,5,2657.938223
-516.045242,4,2658.069911
-502.369758,5,2658.253059
-515.531149,2,2658.34508
-512.778093,4,2658.48944
-502.891958,1,2658.562304
-516.634785,4,2658.718968
-503.300017,1,2658.813545
-500.447011,1,2658.89033
-520.847952,3,2659.007181
-506.446588,2,2659.095787
-536.435237,3,2659.230714
-500.145749,1,2659.303827
-475.458491,5,2659.47431
-529.067597,2,2659.578547
-505.06627,1,2659.652938
-521.871784,2,2659.769873
-524.104494,3,2659.889821
-503.598669,3,2660.007992
-479.784856,3,2660.149071
-502.041874,1,2660.230955
-493.221291,3,2660.366749
-501.595022,1,2660.443431
-507.336011,4,2660.588213
3176.642979,232,2665.646442
-623.122263,40,2666.587083
-526.676407,10,2666.87235
2579.483263,95,2669.033187
2405.106932,186,2673.23204
911.052779,300,2679.8519
-503.477558,1,2679.935298
-501.86708,1,2680.019709
-507.181392,3,2680.136271
-496.402464,1,2680.213318
-495.474343,1,2680.296008
-516.079647,3,2680.417918
-498.477796,2,2680.510701
-499.153342,1,2680.600396
-521.884758,3,2680.72281
-1178.315859,300,2687.592377
-560.0,1,2687.685455
-560.0,1,2687.782701
-500.0,2,2687.8929
-501.349678,1,2687.97066
-504.456781,1,2688.043153
-499.926934,1,2688.14003
-494.267225,1,2688.215225
-502.204967,2,2688.321304
-497.452582,3,2688.435924
-502.17499,1,2688.517513
-519.965691,3,2688.641428
-515.906355,3,2688.771713
-499.661133,3,2688.893614
-481.135712,5,2689.066251
-507.692972,2,2689.174989
-490.537802,3,2689.311137
-488.992724,4,2689.466661
-492.516072,3,2689.601972
-482.725079,4,2689.745362
-401.048667,21,2690.256838
-502.207632,3,2690.384639
-497.709526,1,2690.459657
-504.137599,1,2690.55453
-508.624109,3,2690.672317
-525.658414,3,2690.803523
-507.105123,1,2690.881864
-513.475416,4,2691.020395
-537.655809,4,2691.174095
-507.684777,3,2691.294087
-512.444928,5,2691.457055
-500.62256,4,2691.600722
-485.992691,2,2691.699402
-500.444362,1,2691.769819
-482.772788,5,2691.939926
-502.264581,1,2692.022655
-506.251772,3,2692.133125
-505.984558,1,2692.210358
-499.24066,3,2692.330956
-508.693949,3,2692.449513
3076.238735,224,2700.776561
2719.930243,120,2703.433792
3167.715465,235,2708.714788
2803.65799,178,2712.673179
3148.432013,224,2717.697496
2816.903699,198,2722.13797
-603.419489,59,2723.467186
-474.605815,88,2725.439769
1652.284453,149,2728.78404
2325.380103,129,2731.749878
3085.778118,183,2735.868439
2332.122825,110,2738.321548
-344.656245,96,2740.494452
-501.151108,1,2740.578376
-511.033771,3,2740.707831
-493.451192,5,2740.878868
-489.352166,3,2741.006337
-495.259578,1,2741.092018
-502.292155,1,2741.161177
-504.003213,4,2741.299316
-498.805991,1,2741.37579
-524.213282,3,2741.500488
-493.172944,3,2741.618322
-500.018514,1,2741.694984
-485.892144,2,2741.795955
-493.806295,1,2741.88473
-504.983724,2,2741.996413
-490.423735,3,2742.117165
-502.114933,1,2742.197628
-502.745982,2,2742.297493
-499.481309,1,2742.378588
-531.794218,3,2742.509051
-503.133466,1,2742.586991
-490.560289,7,2742.802737
3035.037564,170,2746.596155
2313.687477,131,2749.498177
-424.281523,137,2752.575509
2359.481627,73,2754.268485
2482.116099,188,2758.435826
2161.201324,61,2759.83564
-701.482384,136,2762.834221
2624.39263,188,2767.076086
3024.020829,285,2773.493159
2514.453046,88,2775.466751
2903.01726,168,2779.285864
2726.887011,227,2784.334739
2302.995309,170,2788.141924
3418.492036,253,2793.927653
2106.672541,112,2796.428228
2101.811941,128,2799.344916
43.066165,149,2802.585216
-502.585921,3,2802.69727
-515.028006,1,2802.785286
-495.151195,1,2802.866933
-515.745604,3,2802.992023
2848.077696,161,2806.571484
2461.606544,111,2809.027633
3149.850154,190,2813.344047
2514.327739,88,2815.370784
2796.085519,149,2818.741218
1811.804859,113,2821.26307
2784.329838,178,2825.169665
3038.571333,220,2829.891877
3553.315392,295,2836.55332
2518.694566,124,2839.314697
2108.971727,136,2842.352398
2462.283813,140,2845.470774
2789.505275,191,2849.773654
71.224257,172,2853.664335
2734.82101,207,2858.198431
-487.533781,140,2861.345568
2009.821006,97,2863.571043
2540.327947,127,2866.463568
2632.612953,163,2870.140245
2691.736385,112,2872.719385
2453.994562,79,2874.539617
-342.264198,138,2877.67238
-280.042084,134,2880.63802
2968.354031,180,2884.635778
-476.062518,86,2886.542118
1208.553179,300,2893.200171
2905.718851,256,2898.98061
293.290532,133,2902.014503
2841.680727,243,2907.473727
1170.41761,300,2914.062593
2856.887735,147,2917.43309
-185.923252,126,2920.289692
2782.131778,217,2928.565554
-661.919263,48,2929.666069
312.24499,183,2933.812918
2325.815275,97,2935.986055
170.747717,147,2939.265327
2519.674194,118,2941.905898
2329.852487,224,2946.788685
-510.896069,6,2946.98938
1807.099545,151,2950.398399
2602.201453,99,2952.588325
2278.027931,120,2955.312596
2038.997071,133,2958.314114
2762.414211,125,2961.101117
206.589764,142,2964.316304
2668.150644,178,2968.318478
-371.190135,174,2972.301443
3109.134286,248,2977.837927
2711.509343,138,2980.944785
550.563436,287,2987.301652
-510.000254,3,2987.428627
-493.75047,4,2987.568455
-518.396942,2,2987.66546
-501.983784,2,2987.778752
319.885826,190,2992.068309
3190.320373,209,2996.740166
-264.147564,50,2997.897003
2483.490857,86,2999.860235
2899.810658,185,3004.039592
3074.07777,284,3010.227722
-445.911443,50,3011.402834
-458.193812,145,3014.592226
2473.769061,131,3017.591614
2432.85482,158,3021.130204
2219.665164,105,3023.49831
-584.569658,22,3024.049493
3109.302006,275,3030.342824
2181.970254,158,3033.919357
2333.451096,178,3037.89213
274.786526,171,3041.661931
2596.952718,99,3043.844344
-193.705674,66,3045.369314
2831.768174,135,3048.458923
3065.06717,214,3053.233936
-594.155377,181,3057.215385
-312.905157,117,3059.836639
2745.992847,208,3064.568903
2225.286726,69,3066.156478
2233.910469,219,3071.01995
2688.865281,199,3075.444603
2733.120922,182,3079.530029
1789.478486,109,3082.026472
1552.816238,300,3088.768902
2969.667094,175,3092.720498
-582.161821,54,3093.994642
393.324907,263,3099.700452
2112.875977,171,3103.499309
2525.106841,165,3107.233471
2694.455861,216,3112.056311
1726.135968,300,3118.831147
2987.395999,246,3124.274387
2569.34525,167,3127.978455
85.974918,140,3131.135692
2562.640602,194,3135.50743
1772.774159,131,3138.440428
3218.214747,269,3144.541982
2043.214653,108,3146.971326
1239.516291,300,3157.173965
2740.63472,194,3161.542367
-138.539729,72,3163.153024
2000.647397,127,3165.948074
2231.881597,97,3168.088617
2621.127766,107,3170.445387
3029.441079,266,3176.211303
994.953892,300,3182.702518
-371.147037,122,3185.361793
-287.704993,199,3189.828317
2219.103718,60,3191.219113
2085.291025,186,3195.32827
-0.387989,237,3200.615332
1805.00109,116,3203.260824
-4.301263,92,3205.383402
2735.203264,165,3209.134844
-158.116721,92,3211.280252
2439.53677,142,3214.478678
2253.391741,61,3215.897554
1568.738268,300,3222.646638
-436.825436,94,3224.718146
2008.983368,135,3227.7658
-176.326061,184,3231.87561
2094.211425,110,3234.331044
2462.820375,118,3236.951294
2454.115235,77,3238.699626
-139.753897,189,3242.947784
2471.286282,177,3246.903366
2947.784213,158,3250.424156
855.450451,282,3256.761063
1155.594944,300,3263.367966
2266.388469,66,3264.878848
2067.298137,166,3268.526153
2242.740117,62,3270.033616
404.143678,175,3273.943224
2523.488304,120,3276.666331
-235.503569,154,3280.140909
915.548576,300,3286.747974
2311.971936,183,3290.806726
2353.264249,68,3292.372321
2279.893502,49,3293.483475
3074.481751,277,3299.68035
2513.664708,117,3302.294261
-73.733465,88,3304.332178
2086.913466,68,3305.917241
2676.141895,135,3308.976895
2259.691405,74,3310.675793
3005.623132,220,3315.596969
1316.711788,300,3322.33716
2465.469646,103,3324.720669
921.246297,300,3331.372206
2666.288477,246,3336.846445
-455.795909,140,3340.011895
2243.007305,143,3343.196004
2075.114753,92,3345.30175
2566.093012,195,3349.577627
3427.948187,250,3355.141681
3056.136504,172,3359.005477
2747.105039,248,3364.526286
-464.587687,39,3365.471218
-502.765201,1,3365.543375
-495.14604,4,3365.678746
-521.363226,5,3365.854494
-543.9446,4,3365.995894
-499.333383,3,3366.114537
-490.72692,2,3366.217087
-491.639659,1,3366.299917
