#{"t_start": 1783432005.917335, "env_id": "None"}
r,l,t
2512.247371,107,6756.661096
2303.040268,160,6761.741811
-772.593859,117,6766.28526
2106.494392,299,6777.353303
-423.758062,300,6787.326611
2170.447407,49,6789.419477
2359.115901,134,6794.223118
2285.036956,71,6796.737513
2217.613647,80,6799.384805
-223.286421,100,6803.621146
81.302562,300,6814.840337
-540.815538,300,6824.931212
-643.689708,300,6836.045998
2314.619853,137,6840.874001
-1046.162554,300,6852.218456
-420.427072,300,6863.466205
1770.032886,297,6873.483113
1863.14195,129,6878.169912
-62.771174,300,6889.496145
-585.836255,75,6892.023777
-1342.181142,300,6903.164594
2424.09851,248,6911.98028
1937.536328,130,6916.630843
-446.087125,300,6926.637984
-696.904283,239,6935.576589
2395.778108,197,6942.704726
2503.238238,145,6947.654704
1932.054583,127,6952.327125
-855.789134,300,6963.52593
2452.652743,84,6966.172948
-235.242903,300,6979.320338
-1177.325963,275,6988.919195
2093.563856,94,6993.100068
139.699746,300,7004.475856
2197.038191,198,7011.54924
-1319.331583,300,7021.543124
-1367.41246,225,7030.259946
1927.238505,100,7033.189205
-750.976856,120,7037.767285
-792.642126,148,7043.915365
-138.539497,300,7053.834745
2125.473604,237,7064.355393
1990.538816,122,7069.616323
1872.524815,162,7075.628454
2074.902831,111,7080.990555
2294.973772,132,7086.467919
1926.688792,68,7089.254089
1932.14001,286,7103.518916
2246.409289,65,7106.262969
2382.344331,224,7116.362007
-1228.515602,217,7128.002574
-518.721478,300,7142.479837
2237.544671,84,7148.920871
1826.364258,149,7155.884829
-615.208274,300,7167.386678
-578.974445,300,7177.491649
1921.134185,65,7179.850165
-608.678605,74,7183.602879
-488.191674,300,7193.645473
-751.449177,110,7197.906491
2355.897099,140,7202.816176
2511.435606,186,7209.72224
2005.786855,289,7220.737386
-1622.371939,294,7230.892844
2197.104807,73,7233.57767
-569.248691,59,7235.817168
2265.208319,46,7237.852268
2205.866089,70,7240.275937
2378.934929,110,7244.690082
1988.240092,284,7254.721076
-649.558749,300,7266.493633
2423.38885,113,7270.872617
-765.51224,300,7281.154644
2266.527142,166,7287.809625
-225.938641,62,7290.12898
2171.259527,97,7293.123976
-323.445723,300,7304.454286
-574.155911,78,7307.045809
-666.622492,72,7309.523081
2219.285822,49,7311.588688
2377.64538,252,7320.683267
-951.496516,300,7332.080105
1832.407843,179,7339.652017
-532.793815,21,7340.052188
2041.121735,277,7349.887262
-157.711303,87,7353.871695
1963.416754,98,7356.871116
2218.844459,109,7361.250412
-783.688588,151,7366.415788
-570.412103,300,7377.783707
-799.277842,300,7389.008445
2140.612727,95,7391.904829
2240.19163,144,7396.931013
192.383203,300,7408.459909
2366.680312,143,7413.461571
-545.364347,300,7424.907017
-415.511812,300,7436.118044
1870.393696,94,7438.960659
2378.900881,193,7445.897974
-362.702369,164,7452.258433
2208.729298,217,7459.828988
-625.031663,163,7466.290469
2294.075574,59,7468.538453
-746.939412,162,7473.862338
-899.364861,96,7478.021186
2262.24831,191,7484.857192
-549.152531,28,7485.397063
-674.930995,143,7490.299067
2530.840676,180,7497.038743
-832.338162,214,7504.373487
2332.854599,83,7508.341018
2224.790221,58,7510.60282
2174.891465,170,7516.077353
2472.675461,79,7518.692088
2316.067,209,7527.280556
2098.315894,119,7531.735149
-761.598511,300,7541.331327
2055.341181,140,7546.220881
2197.67698,77,7550.009003
2018.264478,134,7554.84783
-512.106801,300,7564.883066
-234.337611,86,7568.935344
2185.465806,92,7571.833779
-447.293058,300,7583.284251
2284.704313,87,7586.056583
-1247.526428,116,7590.504128
-1345.636284,245,7599.688025
-50.102893,300,7610.951273
2105.536364,235,7618.574832
-377.412454,118,7623.067906
2011.58479,48,7625.120574
2558.730075,106,7629.447706
-1349.292248,300,7639.662333
2492.204648,97,7643.689452
2682.30363,123,7648.258939
2366.524995,109,7651.848378
2358.030735,85,7657.15765
63.299545,300,7670.709912
-974.118917,132,7679.694846
-681.153236,55,7682.414773
-1210.724245,107,7690.063462
-1017.158028,236,7708.870116
-112.097224,300,7718.971392
-666.138147,122,7723.504629
-511.362902,9,7723.699324
-543.51474,34,7725.481582
-525.078701,300,7737.868909
-876.605492,142,7742.897142
-591.912147,300,7753.990502
-270.024321,300,7763.485862
-551.200102,300,7774.852272
2298.278716,104,7779.084474
-515.621629,300,7789.033005
-708.931105,108,7793.147752
2499.459339,114,7797.430298
2163.069922,69,7799.804099
-643.285255,300,7809.675911
2135.982266,253,7818.629307
1997.696002,199,7826.738626
-494.809607,300,7836.851226
-318.703827,300,7847.831618
2595.795144,141,7852.737026
-723.381449,143,7857.611061
2174.944775,81,7861.459723
-170.232755,66,7863.816448
-795.564742,104,7866.811611
-1152.283883,300,7878.112156
-311.768757,300,7889.384873
-463.296417,86,7892.076107
-78.861035,300,7903.176281
-725.948484,300,7913.221817
-663.921584,149,7919.263017
69.680188,300,7929.157919
-711.891812,99,7933.330888
-287.506718,50,7935.469274
-164.565382,300,7945.593144
-213.295258,300,7956.705822
-133.377831,89,7959.54738
-611.911003,114,7964.882938
-1585.9206,181,7972.065843
-649.637891,45,7974.10972
-820.624478,161,7979.360385
-872.732775,300,7990.555907
-715.17952,300,8001.846563
-760.299549,300,8011.923349
-510.143558,300,8023.113202
2142.201964,84,8025.793719
-226.305918,67,8028.159835
-573.612222,300,8039.037902
-574.264905,74,8041.697148
-1193.353042,173,8048.219516
-256.172271,300,8059.333788
2096.252713,273,8068.813647
2279.105175,160,8073.925272
-943.591847,210,8082.252701
37.26872,300,8091.981535
-233.942835,300,8102.985748
2155.429676,236,8111.676973
1756.504201,165,8116.842342
-1574.248564,260,8126.036418
-543.809921,41,8127.888427
2614.397622,146,8132.691779
-464.229174,300,8143.961647
2363.334829,214,8151.132795
-570.893545,300,8162.339477
2199.840717,230,8171.068813
2132.566334,240,8178.596032
1705.072759,251,8187.739745
2575.619438,259,8196.766985
187.890635,300,8207.851422
2317.246212,104,8211.940645
2270.65379,215,8219.287109
2027.911788,277,8228.761414
-475.383599,300,8239.70348
2291.185053,149,8244.670043
-571.173417,40,8246.508875
-485.747833,300,8257.659976
-271.420999,75,8260.129211
-654.152148,300,8271.394555
-955.526531,86,8274.147216
-322.757275,31,8274.732599
-687.398251,300,8285.931027
2062.721732,242,8294.90613
2202.035794,130,8299.363728
1892.583024,256,8308.363389
-443.060468,300,8319.417956
-772.965247,300,8329.36304
2284.019673,49,8331.412088
2209.806755,109,8335.7888
2135.010698,63,8338.108139
-346.778656,36,8338.761127
-212.745826,53,8340.892211
2118.786175,97,8344.996321
2569.498648,154,8350.004997
2186.295596,77,8352.560419
1744.639128,169,8359.10683
2248.631628,81,8361.792605
-287.335346,43,8363.709943
2251.895808,91,8366.596726
2074.065992,142,8371.494295
-698.348066,80,8375.218767
2051.458025,69,8377.606268
-317.455404,44,8378.412262
-731.818292,166,8385.22893
-253.961486,300,8397.686336
-385.476276,300,8407.106262
-598.298725,300,8418.502688
2018.015259,142,8423.575141
1722.569709,232,8432.321625
2132.784912,169,8438.488089
2408.822496,79,8441.058538
2414.551272,77,8443.665476
2156.351351,136,8448.410097
2324.437448,75,8450.892301
2257.276386,189,8457.621025
1916.431669,86,8461.436855
1791.051711,293,8471.135337
-1169.318794,213,8479.507661
2408.167317,118,8482.719628
-728.000813,87,8486.479978
2523.820126,154,8491.478368
-40.848843,119,8495.980595
2276.711879,211,8503.238861
-398.36786,300,8514.431642
-466.069094,53,8516.583413
2030.094206,93,8519.399514
2161.528786,74,8521.92298
2249.691721,118,8526.450774
2221.172338,247,8535.402394
2233.555044,49,8537.479454
2464.14666,223,8544.858966
-357.853927,300,8555.912714
-362.200071,43,8557.902428
2007.694583,62,8560.206173
2674.24294,153,8565.301476
-294.650587,40,8567.214612
2454.452346,135,8571.953871
-588.823319,57,8574.102348
-772.220337,86,8576.868133
1787.36204,244,8585.931051
15.541965,300,8597.709314
-459.333112,300,8607.618376
-563.158413,233,8615.759322
-342.90109,300,8627.417366
2686.81943,143,8632.602893
-374.793754,53,8634.759047
-447.802682,136,8639.523379
-739.289162,219,8647.013383
2686.11351,209,8654.318631
-617.320725,43,8656.291333
-523.909929,300,8667.490318
-554.427694,25,8667.946228
-605.829424,207,8675.105841
-90.582684,300,8686.256904
-574.956263,66,8688.679753
-500.0,1,8688.857862
-500.0,1,8689.021023
-500.0,1,8689.181158
-500.0,1,8689.347192
-500.0,1,8689.511954
-500.0,1,8689.672922
-500.0,1,8689.848329
-502.446224,2,8689.939005
-500.0,1,8690.093697
-502.556514,2,8690.17994
-513.576978,8,8690.354479
-500.0,1,8690.517186
-500.0,1,8690.683234
-500.0,1,8690.833904
-502.915406,2,8692.18888
-500.0,1,8692.361334
-500.0,1,8692.53709
-503.327223,2,8692.61352
2133.496955,73,8695.147578
-729.681111,299,8705.07655
-569.152362,22,8706.668881
-429.676063,300,8716.708941
2143.208779,95,8720.747512
-973.909058,285,8730.457579
-283.030809,300,8741.459426
2467.454168,204,8748.509266
-489.360022,300,8759.541374
-275.714058,300,8770.91807
-970.794109,272,8780.073296
-682.076782,88,8782.840866
-448.839348,300,8793.835493
-835.578019,300,8804.365503
2219.837799,202,8810.926561
-915.672242,113,8815.211453
-997.275405,181,8820.741812
-861.275491,70,8823.16272
-654.598917,32,8824.948344
-1293.955379,300,8836.06145
-437.074652,300,8846.555059
2326.291077,73,8849.032895
-716.876781,300,8860.141188
-976.610492,272,8869.604876
-456.026957,300,8880.779235
2081.844564,112,8885.189399
-489.553039,300,8896.492142
1963.492922,234,8904.212846
-1036.526993,291,8915.318053
-635.66753,121,8919.819415
-474.547248,300,8929.626187
-579.360025,300,8940.822966
-327.513315,51,8942.991686
-504.905073,300,8952.971252
-922.801105,167,8959.385202
-854.998198,114,8963.656355
-118.454799,300,8974.869759
-239.251534,213,8982.103437
2189.013564,291,8991.946412
2581.299621,172,8998.486782
46.044265,300,9009.821761
2641.760902,154,9014.879346
-87.121631,300,9026.205205
-403.481012,300,9037.443448
-235.567187,300,9047.289611
1856.053761,152,9053.562719
1869.51577,170,9058.764456
2763.889513,163,9065.142726
-860.600821,140,9070.089916
2083.699631,193,9077.087036
2020.841801,109,9081.359585
-1157.752807,196,9088.45586
460.21563,300,9099.686672
-593.897352,300,9109.711585
-721.734134,81,9112.341612
2496.105684,190,9119.290556
2263.774154,45,9121.27098
-518.10726,91,9125.271715
2405.435944,152,9130.36034
-387.956058,76,9132.888637
2543.033292,104,9137.059881
-214.149941,113,9141.365475
2445.038454,284,9151.060726
81.600088,300,9161.996424
-694.550672,171,9167.167368
2164.129626,48,9169.213985
164.251494,300,9180.424181
2077.261265,294,9190.322382
2236.43226,151,9196.514354
-565.601844,300,9206.418872
-1297.702347,121,9210.738883
-393.577155,300,9221.76536
-594.454621,191,9228.659593
-899.007429,136,9233.402785
-848.032498,300,9244.511439
392.142405,300,9254.457204
1458.50217,300,9265.768486
-502.923507,300,9276.871712
2307.904524,69,9279.323995
2395.634443,128,9283.903813
-588.500031,40,9285.826024
306.128455,300,9295.674514
-446.426023,300,9306.761454
1768.124108,152,9311.757257
2304.345879,204,9318.88068
1961.570067,275,9329.678973
2143.801676,80,9332.277876
1845.88086,89,9335.028225
-2019.08277,179,9341.723009
-973.406695,182,9348.453553
-583.303604,80,9351.109348
1822.898252,99,9355.252083
2267.294374,71,9357.770205
2241.317243,42,9359.720422
242.895952,300,9369.656586
2406.752341,69,9372.22804
-491.305305,300,9383.152044
-630.418634,300,9394.355517
-666.379101,300,9404.164351
-511.700516,109,9408.505996
2206.675227,75,9410.992355
2242.403448,41,9412.877789
238.353096,300,9423.55589
449.642232,300,9433.442839
-930.701045,152,9439.659211
-568.069247,34,9440.292901
-843.075964,62,9442.616986
2533.515401,229,9451.330187
2057.40689,81,9453.970706
-700.848529,58,9456.182962
-198.401883,300,9467.37823
-689.411182,185,9474.097839
2487.508928,128,9478.703012
-844.665127,146,9483.626073
2412.458276,88,9486.367822
-477.178787,131,9491.092479
-208.696034,300,9502.477144
2320.036534,107,9506.748766
2467.394063,158,9511.986675
-465.778103,140,9516.777212
139.781141,300,9527.89071
-907.287644,195,9536.359401
-853.482079,165,9543.056543
2433.307109,148,9548.227406
-567.964961,300,9559.384252
2785.748493,135,9564.212846
-1094.877009,233,9571.852909
2122.89336,121,9576.345151
2392.927008,237,9585.141663
2187.470771,55,9587.340759
-360.756465,25,9587.801671
155.470496,300,9598.943157
-399.862362,48,9600.988032
-955.527293,193,9607.968049
1836.89101,112,9611.134678
2597.016316,124,9615.622733
-937.864967,88,9619.529013
2351.118132,82,9622.202781
-1076.017239,227,9630.809008
-434.132178,300,9640.6587
2244.153964,52,9642.74295
-489.132569,300,9653.87594
-214.219968,261,9664.881753
-541.476158,300,9674.85613
2447.5627,90,9678.854429
-383.939111,23,9679.295623
2453.360738,100,9683.519089
1823.82365,126,9688.221774
-660.653947,150,9693.138316
-343.101129,52,9695.253308
2224.141035,129,9699.85822
-1581.963227,223,9707.350476
2404.156318,93,9711.34999
2361.301023,66,9713.688133
-177.690559,119,9718.188857
-565.634278,27,9718.701421
1662.196388,235,9727.476191
-357.091775,300,9738.356081
2453.859269,75,9740.872085
2510.449442,85,9743.677684
-305.571692,57,9745.918314
-744.433305,163,9751.129255
2302.891339,275,9761.883244
-296.910921,300,9771.885074
-249.975686,300,9783.138857
2073.371313,150,9788.137041
2328.067096,68,9791.65306
2550.26714,200,9798.590249
2573.238569,179,9804.174836
1575.479753,290,9815.081847
2101.67847,80,9817.677542
2318.699076,277,9828.215226
2211.330669,192,9834.892849
-222.406711,300,9844.82801
2225.681409,154,9850.96936
-723.237726,300,9860.53965
-339.015065,300,9871.702442
2185.710139,91,9874.395659
2155.200955,185,9880.922906
2609.354712,156,9887.019256
2335.564817,142,9891.728244
-1030.419118,300,9902.632727
2195.149802,90,9905.42594
-1108.124234,300,9917.733878
2624.295484,120,9922.399154
2069.893515,237,9930.363644
-525.108444,117,9934.816404
-1266.499715,300,9946.018161
2182.138621,147,9950.992889
26.901912,300,9961.790498
-190.400223,175,9968.30296
-771.863884,153,9973.266585
2396.451999,74,9975.78847
2165.01399,127,9980.931281
1769.780869,203,9988.351145
-795.87287,207,9996.56474
-1042.183409,109,9999.633287
2018.935795,66,10002.00851
-989.687794,300,10013.431479
-210.181056,49,10015.565547
-505.383681,66,10017.920537
2255.006179,47,10019.94675
-219.747906,99,10022.865107
2019.000043,282,10032.268695
-283.516878,175,10038.953234
2062.532555,94,10043.044829
-935.596969,121,10047.61776
-715.411932,65,10049.952783
-547.329722,40,10050.657807
-1224.836043,146,10055.656358
-539.636823,300,10066.810616
60.949167,300,10077.679656
-652.479651,300,10088.682483
2000.548929,86,10091.398064
-1004.045356,199,10098.627691
-813.4524,121,10103.135984
2860.873115,244,10111.947801
-671.781408,300,10122.024644
-448.497734,284,10132.876387
-710.91494,300,10144.011156
-361.050606,63,10145.124459
2326.034425,83,10148.955222
2296.294575,173,10154.356137
-572.567956,29,10156.092711
2224.976871,109,10160.655192
-236.119381,300,10170.782137
-893.953579,203,10178.937313
1979.331254,65,10181.196388
2318.042273,119,10184.626851
2201.888715,183,10191.545096
2715.048323,284,10202.295268
2247.958629,111,10205.394863
-502.658196,244,10214.367304
-324.584688,300,10225.619361
-651.411682,71,10228.052053
2375.614411,153,10232.974384
2631.819898,258,10242.112889
-474.736788,300,10253.123311
2099.905588,84,10255.825749
-223.338948,197,10263.915959
-209.121158,87,10266.625398
2769.086038,251,10275.771149
2492.538914,109,10280.03461
-602.344471,300,10289.904417
-879.901127,105,10293.935601
2364.170386,143,10298.783189
-689.431444,55,10300.90326
2398.753629,143,10305.738191
2196.108794,108,10309.938967
1761.565098,236,10318.661954
-357.159839,55,10319.673848
2391.305663,88,10323.537599
-441.811385,234,10331.109571
-268.454378,300,10342.205573
2523.140993,254,10351.370993
2237.902283,73,10353.80262
-412.379536,300,10364.958781
-875.690617,201,10372.162915
-650.993179,300,10383.356003
-798.298913,66,10385.687292
2046.121667,140,10390.535836
-1252.260048,228,10399.336147
-691.141554,106,10402.524851
204.177871,300,10413.723376
2109.768695,85,10416.411191
218.455469,300,10427.511146
2129.151727,130,10432.297121
2225.804366,51,10434.327072
-669.992976,69,10436.72963
-445.012486,300,10446.748784
-771.436009,48,10448.793186
177.033658,168,10455.279013
2189.673095,77,10457.829158
-352.05527,300,10469.080681
2004.005467,84,10471.766553
-781.310889,85,10474.405378
-484.503935,300,10485.592201
2027.837324,180,10492.334063
-454.992668,83,10494.953736
2390.862814,140,10499.65602
-632.364488,37,10501.532553
2456.601921,85,10504.196897
-561.485774,300,10515.305951
-832.381725,211,10522.590551
2133.314883,68,10524.985297
2877.201814,186,10531.822645
-1841.587297,225,10540.451429
-744.381443,300,10550.109706
2443.672594,206,10558.742454
-612.890411,128,10563.372984
1889.131915,228,10570.939451
-326.991655,130,10575.618197
2908.001472,233,10584.698171
-658.221072,81,10587.360574
2308.437593,73,10589.846826
-232.035219,255,10599.181785
2400.100722,109,10603.469145
1905.070946,95,10606.26164
-401.473645,300,10617.746975
2283.082001,74,10620.219333
-140.27679,300,10631.254726
1988.984053,78,10633.756368
2390.721089,151,10639.871373
-628.417703,300,10650.038349
2639.087707,154,10656.33664
2295.535889,103,10659.320118
2329.690202,191,10666.24406
2200.71987,45,10668.274251
-556.410328,35,10670.089188
2156.292763,67,10672.556621
-696.286991,97,10675.435215
2440.45057,170,10682.097567
-524.559894,300,10692.014779
20.452325,300,10703.485399
393.928554,300,10714.667488
2521.54471,159,10719.788375
65.617215,300,10730.769875
2149.692353,126,10735.38136
2564.568608,269,10745.089575
1884.080726,96,10749.191463
-731.642989,300,10759.069476
2150.628423,191,10766.283561
2344.816948,68,10768.873396
2123.775749,43,10771.239158
-918.455651,210,10780.749742
2437.463966,199,10789.430383
-181.019008,300,10801.561426
-585.423046,300,10813.20021
1943.59069,160,10818.398242
-1100.132609,268,10828.011995
140.429603,300,10839.077192
2306.288905,135,10843.791836
2046.003513,87,10847.749918
3034.981807,181,10853.331144
164.157478,300,10865.086961
-847.388293,300,10876.205611
-566.057147,35,10876.857651
-209.799547,300,10887.74411
2689.30901,250,10897.003511
-795.865828,151,10902.015559
-595.04463,300,10913.160908
-625.357681,297,10924.523558
2049.833635,93,10927.376235
-1017.528438,300,10938.612917
2276.968502,58,10940.83609
2349.954036,184,10947.774398
2231.392498,58,10950.117458
1479.612325,242,10957.96624
-1034.099636,227,10966.704492
-336.03763,300,10977.93986
2437.451941,120,10981.215621
2860.007516,182,10988.010566
2042.084212,162,10994.413267
-1190.974714,273,11003.942615
2249.730916,91,11006.735957
-499.899477,84,11010.544292
-326.078021,79,11013.096004
2065.937327,46,11015.120459
2396.053238,241,11022.877901
2378.322235,178,11029.553007
-741.578355,241,11038.528038
-398.825186,289,11049.413196
2034.839463,61,11051.676131
-812.017753,232,11059.384428
2395.80384,86,11062.141937
2153.018506,95,11066.198746
-523.150441,300,11077.414178
2351.87895,191,11084.316736
-917.38023,300,11094.369099
-561.409298,51,11096.449529
173.160379,300,11107.704454
2167.727135,115,11112.078636
-392.607086,300,11122.136378
-183.933601,95,11126.193594
-789.639135,300,11136.058102
-567.631081,300,11147.300782
-528.658315,186,11154.092582
1955.671926,154,11159.219909
39.882781,300,11170.615952
1888.094349,102,11174.749927
2189.005272,184,11181.397453
2254.475618,77,11184.02253
2076.536536,115,11188.436323
-601.355185,300,11198.327423
-389.839851,300,11209.404424
2372.549243,87,11212.135114
1948.073239,95,11216.231265
2301.116661,164,11221.453836
-885.669739,300,11232.286752
2015.508463,203,11239.363618
2939.413996,186,11246.22809
2158.453835,157,11252.607841
2199.552322,213,11259.829752
2640.394704,111,11264.13276
2593.101525,122,11268.761134
311.110177,300,11278.812872
2229.888519,113,11283.18677
2757.09479,203,11290.408061
-1614.536892,271,11299.88433
310.036823,300,11311.165
2000.26883,67,11313.547619
2025.646408,201,11320.480273
2216.258916,72,11322.926286
2212.919068,58,11325.138543
2252.292494,60,11327.349602
2217.308396,51,11329.358791
-381.412341,58,11331.640943
2538.321605,141,11336.474886
-819.637457,300,11347.557574
42.448469,300,11358.62337
2477.190196,119,11362.016453
1930.771966,76,11365.7463
-486.725065,300,11375.20766
-891.386521,289,11386.070938
-824.694563,107,11389.15679
2393.080036,288,11399.866317
-795.010777,300,11411.227413
-569.22849,60,11413.493167
-558.601817,300,11423.557516
2029.383563,99,11427.725749
2165.580003,50,11429.766852
2137.501585,61,11432.051788
-1410.008477,268,11441.338555
-411.38661,85,11444.000172
-775.405922,300,11455.252391
2544.092691,275,11464.731319
2042.760578,191,11471.549844
2260.541646,44,11473.516537
-1808.354197,242,11482.445299
-591.766915,51,11483.388872
-489.562006,269,11493.894407
-521.999159,300,11503.77808
-663.193339,37,11505.617503
2429.12956,178,11511.977766
-969.003437,216,11519.313049
-1687.300386,292,11530.446039
-667.512928,55,11531.39493
2058.682867,177,11538.031362
-1770.00571,264,11547.472394
-1248.030002,282,11558.310765
2144.829567,81,11560.839143
2249.049946,68,11563.154176
-796.714038,162,11569.564559
-708.022999,300,11579.546172
2463.443491,85,11583.479226
2330.998657,255,11592.500768
-334.272905,300,11602.501301
-1289.423068,293,11613.26353
-661.167105,300,11623.240904
2151.951054,141,11630.797277
2080.196726,130,11637.479879
1991.880043,165,11642.887513
1996.755631,111,11647.376742
-506.828538,17,11647.744418
2237.757251,155,11653.881938
-500.340989,300,11664.050176
2159.316874,75,11667.745134
-672.591546,97,11670.674895
2268.578149,65,11673.054311
-516.297185,300,11684.150207
2562.298989,98,11687.101916
-411.408194,149,11693.285523
62.581416,300,11703.30061
566.674688,300,11714.5356
2236.246531,67,11716.843372
2341.538063,282,11726.604364
-1068.343048,211,11734.960365
-514.212833,7,11735.10757
-281.65513,42,11737.05907
-575.003593,300,11746.996238
-426.033678,300,11757.862005
2070.282885,201,11764.914904
2462.358297,227,11773.507455
2455.205441,129,11778.124548
-433.437373,197,11785.168671
2479.613535,94,11788.071313
-166.173113,300,11799.25392
-454.331678,45,11801.189995
2285.265644,111,11804.193313
2125.822538,132,11808.842485
2314.14811,103,11813.028832
-517.995734,15,11813.331582
-1119.442062,189,11820.174474
2210.375473,58,11822.36769
2797.579925,183,11829.227417
-535.124939,300,11840.46564
-483.310488,86,11843.40569
-701.561288,300,11854.078262
2476.402575,150,11859.107009
-521.37164,300,11870.193675
2380.064062,227,11877.726809
-840.066311,166,11884.299291
2165.959287,223,11891.663317
2153.91924,75,11894.202963
-576.575653,300,11905.373236
-720.552992,300,11916.521442
1914.772497,141,11921.348412
2589.312991,119,11925.826082
1982.119807,163,11931.143154
2504.096433,91,11935.163534
2373.351089,290,11945.017804
2280.934955,107,11949.17731
-609.652792,34,11950.98327
2189.647262,242,11958.775031
1737.060785,255,11968.289861
2366.751411,68,11970.692796
2590.344688,170,11977.299273
1996.994533,189,11984.108431
298.898262,300,11995.348921
2041.210342,208,12002.505721
2267.430504,62,12004.793501
2473.984522,173,12011.461483
-461.871243,8,12011.636913
2274.171357,80,12014.249699
-253.625456,221,12021.509536
2362.000509,183,12028.458664
-724.100661,300,12039.687997
-438.669882,58,12041.848654
-613.911955,300,12052.961719
-558.421317,52,12053.901504
-288.482511,148,12060.050126
-1428.551758,300,12069.765898
2097.794723,84,12073.598869
2195.728677,62,12075.88285
-518.128775,46,12076.710175
-730.460874,147,12082.847295
-470.562434,95,12085.716408
2292.452484,255,12094.835694
2523.704007,113,12099.275832
239.027551,300,12110.551464
-336.284769,300,12120.606202
2365.09066,284,12131.277283
2182.860678,52,12133.406473
-1076.30634,300,12143.359877
2112.331057,100,12147.550079
-138.789049,300,12158.568774
-647.591709,35,12159.212737
2392.398926,108,12163.372133
2246.200587,45,12164.187448
-70.002778,123,12168.406555
52.961091,101,12172.650934
-463.725362,97,12175.622154
2282.307793,67,12179.150973
-627.412587,300,12189.073801
-678.892771,122,12193.477731
-1175.557602,195,12200.53465
2187.204797,72,12203.243541
-348.844152,56,12205.462816
96.513446,300,12216.686124
2355.286405,95,12219.514869
2449.396192,108,12223.861598
2263.180503,77,12226.403969
2065.745816,90,12230.189693
2403.956268,122,12234.804707
-820.152784,300,12244.796717
2154.046394,153,12251.166375
-479.375236,69,12253.425438
2242.813348,99,12256.407777
2308.402734,150,12262.584965
-637.432448,137,12267.43267
2657.292807,134,12272.111991
-740.30259,300,12283.089322
2177.183171,53,12284.069583
-480.423267,7,12284.224123
2004.717214,62,12286.522104
-194.34169,300,12297.780756
-378.643158,76,12300.314216
-495.064311,93,12304.178078
-608.708343,39,12304.886415
-355.11655,300,12316.018001
2332.845477,247,12325.391282
-409.990148,38,12327.270497
-270.511236,300,12337.065281
-321.828531,300,12348.040798
-688.614672,122,12352.405016
2296.596243,84,12355.089358
36.758242,300,12366.279821
2309.565779,60,12368.574379
-940.670399,139,12373.297965
-528.6158,28,12373.834461
-433.066441,205,12382.028852
2244.79657,235,12389.816633
-430.513035,197,12396.729729
-672.313246,181,12403.440537
-392.548998,56,12405.651609
-197.922117,300,12416.917446
65.061975,300,12426.594827
2263.605039,178,12433.188118
2578.713464,296,12444.42714
2230.21577,173,12450.036502
2409.022861,124,12454.608457
-641.068098,300,12465.688044
2162.332939,200,12472.665246
-559.266878,27,12474.549191
-441.789535,300,12484.403988
-255.770753,300,12495.580523
2250.259518,97,12499.355932
2165.996615,195,12506.35283
2030.225457,296,12515.963653
2422.797271,177,12522.56639
2301.418944,56,12524.78767
-604.253706,300,12536.000003
2453.617899,199,12543.003228
2628.910936,180,12548.589048
2462.563688,88,12552.460141
2423.6263,75,12554.973106
2131.890439,139,12559.691437
-487.461156,39,12561.667133
-791.440486,200,12568.795824
2587.581468,285,12578.596315
2627.999529,200,12585.89511
2591.617368,237,12594.890096
2315.010198,117,12599.353671
-597.726653,35,12601.165424
2216.214102,87,12603.857593
1896.672024,285,12613.606007
-461.377146,215,12622.204116
2257.718651,127,12626.834118
-620.6433,300,12636.722661
2351.295305,75,12640.44351
-551.026062,45,12641.239167
351.966495,300,12652.508861
2158.043345,108,12656.919762
2270.925801,160,12662.144626
2691.211386,261,12671.474894
-675.073941,300,12682.433039
-298.470826,300,12693.642643
-322.538958,64,12695.985858
2283.389751,166,12701.182762
-149.391464,59,12703.448049
2332.836107,119,12707.963262
2366.953434,202,12715.184124
-648.037778,190,12721.964894
-305.875272,300,12733.100898
2190.537945,131,12737.788679
2532.237069,154,12742.94137
2271.311643,115,12747.380019
1939.566318,154,12752.530212
-186.779428,142,12758.546428
2577.0811,119,12762.96715
-721.026112,41,12763.701354
2142.632197,168,12770.27685
-412.065967,77,12772.832323
1777.874267,223,12780.299378
-526.175343,300,12791.414532
-2071.47254,300,12802.432221
2496.032341,153,12807.442935
2083.558426,268,12817.012934
-66.212457,300,12828.276937
2437.921978,184,12834.980296
-551.911372,300,12845.96112
2490.623542,179,12851.216681
1987.915199,75,12854.936554
-212.224109,300,12865.008826
2511.763386,150,12871.289602
-191.257829,65,12873.597544
-590.739879,51,12875.734563
-572.851995,127,12879.203981
-1073.413691,144,12885.129292
2378.200848,145,12890.0496
-101.027341,300,12901.052069
-567.326049,300,12911.038289
2332.511106,110,12915.318698
2287.447875,58,12917.57778
2249.017073,163,12924.105121
213.641819,300,12935.357119
-317.555714,142,12941.429921
277.249326,300,12954.237604
2391.645187,247,12963.44796
2368.739545,77,12966.002918
2452.245281,93,12970.009519
-542.8327,96,12972.831553
-1106.879174,118,12977.218142
2244.543144,109,12981.520446
2270.175624,126,12986.102872
-255.749233,300,12996.083045
2276.338349,172,13002.682822
2480.953111,298,13014.17061
2249.614744,68,13016.575378
-750.948576,300,13026.563293
-227.929232,71,13030.201073
2172.130446,125,13034.77389
2203.57798,73,13037.268546
2338.477151,107,13040.333536
-519.463536,45,13042.572089
