#{"t_start": 1783378746.528352, "env_id": "None"}
r,l,t
3052.259353,200,8371.962843
-451.349733,300,8383.340676
2732.584045,130,8388.210893
1593.952298,219,8395.813703
590.24117,300,8407.407282
2675.365625,247,8416.775437
-5.832087,300,8427.129485
2976.140345,218,8436.044764
957.548968,300,8446.188637
2352.504405,230,8455.287828
2092.398926,235,8464.624447
2714.545545,201,8471.867783
2851.716952,200,8479.237995
783.554554,300,8490.7144
326.505351,300,8501.072777
2804.193463,266,8510.827374
2039.876019,100,8515.108886
172.137677,300,8526.547833
485.231479,300,8536.849804
102.622486,300,8548.230074
2279.225,163,8554.999519
2324.099746,151,8560.232061
2822.53322,277,8570.104675
3396.20753,254,8579.616026
-367.577425,300,8591.357934
2243.547273,50,8593.528779
2388.143018,64,8595.963034
1026.593823,300,8606.362538
2247.50804,160,8612.977695
565.488854,300,8624.525184
48.133487,300,8634.904163
829.682304,300,8646.507796
2030.867161,269,8656.176634
-16.135957,300,8667.550877
-661.039363,300,8679.153801
208.076849,300,8689.24703
2710.39625,156,8695.793262
1015.023769,300,8706.32041
-376.224572,300,8717.658857
1993.857679,110,8722.131233
2333.256275,284,8732.262138
-149.735341,300,8743.895203
456.055823,300,8755.405566
2327.339627,170,8760.907121
2267.422886,225,8770.048557
-212.378548,300,8780.068212
2455.647678,132,8784.945984
1975.980939,265,8795.989202
2496.851501,196,8803.313458
2195.019091,82,8806.049436
-116.141353,300,8817.601317
3126.22799,296,8827.749312
63.72716,300,8839.378103
2747.484063,217,8846.999091
2295.44401,50,8849.162756
2252.560487,285,8860.549156
102.784577,300,8870.905586
244.017957,300,8882.624308
13.029072,300,8894.347184
2344.755694,165,8899.734805
2138.475296,225,8908.774739
2876.420635,163,8914.116677
2660.767813,218,8923.04399
1835.088031,145,8928.140384
1315.555676,300,8939.737783
2823.069055,297,8950.103458
2409.27188,77,8952.751591
915.473603,300,8964.316304
-16.45254,300,8975.96248
2212.694111,204,8983.325164
-696.857405,300,8994.827442
2714.065976,117,8999.424211
2314.921856,125,9004.267741
2262.865104,224,9011.901906
2584.97553,103,9016.300105
2632.729146,153,9021.470867
747.703429,300,9033.073065
3218.551119,197,9040.390627
3402.395203,255,9049.971079
3156.106806,269,9059.784658
1081.207135,300,9071.405523
1996.779445,169,9076.898321
708.006228,300,9088.408317
3428.764027,276,9098.259168
2728.907222,142,9104.528463
1030.696007,300,9114.885978
872.732659,300,9126.544171
2883.488622,165,9131.974956
-521.284684,300,9143.594079
1988.438249,181,9150.552115
2759.283334,146,9155.694754
2478.604805,91,9159.906154
2438.285788,191,9166.982627
2291.311989,149,9172.122619
2063.123027,161,9178.736541
2451.340679,88,9181.562736
830.997121,300,9193.344902
2423.954745,254,9202.962746
856.558123,300,9213.298048
2209.88947,161,9219.901507
2224.873921,148,9225.057951
278.085665,300,9236.551623
2810.38793,133,9241.433873
2281.858004,140,9246.508261
1478.557664,300,9258.11944
2427.079644,76,9260.754799
2036.947916,212,9268.179137
3751.434605,299,9280.209831
3132.089352,248,9289.990555
1311.682831,300,9300.551113
2462.428443,178,9307.541901
1971.110738,132,9312.443643
3003.105425,241,9321.60129
2123.269305,144,9326.66901
2510.538759,299,9338.266457
286.312698,300,9349.896046
2306.252273,187,9356.932224
2394.632641,94,9359.890775
1.275804,300,9371.467085
-137.260349,300,9381.778761
2672.815993,250,9391.201526
1169.285607,300,9402.832154
-55.708605,300,9414.594767
-61.826591,300,9425.002967
108.016105,300,9436.435127
2581.77318,198,9443.600804
628.045298,300,9455.213963
701.609489,300,9466.774008
350.5561,300,9477.136512
2323.460526,157,9483.682288
2556.782975,219,9491.309621
325.470662,300,9502.691128
232.441111,300,9512.959657
2580.930112,251,9522.407694
2581.969323,154,9528.887427
2543.117268,170,9534.424293
1282.682527,300,9546.154663
2533.392554,90,9550.271685
2886.044847,178,9555.949292
1238.545549,300,9567.514557
3055.620481,188,9574.598586
2721.835533,167,9581.328948
444.499631,300,9591.621362
1922.971494,149,9598.010294
2194.505067,131,9602.951842
295.614837,300,9613.224119
1768.386183,192,9620.352069
2761.52541,145,9626.715054
1754.270466,269,9636.570593
-286.94514,300,9646.963989
2218.546452,99,9651.196499
2008.740464,199,9658.437232
2296.748539,98,9662.751246
2344.423841,117,9667.340015
2680.235481,271,9677.069016
2071.897237,209,9684.577384
2862.164933,155,9689.838247
969.216501,300,9701.401217
-176.331932,300,9712.808382
2726.078288,158,9718.131426
2223.150361,111,9722.647495
479.369952,300,9734.211421
2502.652357,192,9741.387686
2297.850605,231,9749.212169
2230.630184,127,9753.987717
2921.104506,185,9761.067316
721.560396,300,9772.441271
2679.504332,224,9780.230545
139.111751,300,9791.659474
226.281007,300,9803.339294
2999.092819,219,9810.981103
1804.860903,234,9820.125012
2353.127765,84,9822.886174
2472.332497,200,9830.174229
3461.476763,236,9839.384202
2407.662741,235,9848.66985
2774.15147,250,9858.286537
881.0458,300,9868.622739
2307.568986,194,9875.787684
2245.425732,62,9878.192255
2724.555665,256,9887.720016
2904.848521,276,9898.933133
1985.43442,158,9905.018507
937.453425,300,9916.873204
1977.740146,80,9919.60754
1146.228661,300,9931.564561
2542.162859,254,9941.120276
891.014712,300,9951.451387
158.525329,300,9963.279918
2477.361696,128,9969.039457
2122.075563,110,9973.979476
-484.612822,300,9985.881736
1149.116108,300,9999.072364
2360.665572,185,10006.24961
3013.997839,187,10013.420147
2500.774433,91,10016.274554
1977.167762,101,10020.861557
1704.649214,251,10030.312384
3500.516355,252,10039.769766
2311.207454,114,10044.300198
2835.531441,238,10052.31591
3301.033789,248,10061.785881
2774.695803,191,10069.001691
2104.898881,92,10073.169901
2450.196149,128,10077.994245
2430.806971,162,10083.470473
2127.984345,70,10085.997987
2816.087247,173,10092.839174
1334.619028,300,10104.478915
1269.346412,300,10114.876051
585.296093,300,10126.496215
2108.058873,166,10133.179329
2180.910171,205,10140.612516
1086.011696,300,10151.050928
2247.407712,187,10158.118085
1497.837759,300,10169.698494
2465.59777,250,10179.127112
2658.09071,108,10183.619683
3123.132563,293,10193.861594
2027.425518,130,10198.645099
2301.929478,237,10208.023425
2521.586879,87,10211.084432
2587.620088,203,10218.452406
2145.173235,101,10222.828481
2174.120647,125,10227.581084
1998.772283,144,10232.654024
2535.851685,212,10241.494574
1070.268211,300,10251.898291
2248.212495,189,10258.988991
1501.487631,300,10271.328217
3326.381144,300,10283.069575
3182.01351,277,10293.073531
-224.184549,300,10304.637475
539.437609,300,10315.010752
2197.499595,202,10322.480254
2792.699073,289,10333.875899
800.849649,300,10345.56857
2195.647158,44,10346.383232
816.461479,300,10357.902553
2281.065293,156,10364.313854
2255.380002,199,10373.379346
2930.819993,294,10383.64736
-307.161631,300,10395.225124
2450.924689,229,10403.09693
2115.304394,138,10409.322605
2849.842907,266,10419.0243
2210.576935,64,10421.429041
667.783419,300,10431.827652
2822.810292,163,10438.650969
2541.656301,93,10441.678271
2528.04577,141,10448.005219
1983.904207,166,10453.485427
1026.419484,300,10465.265246
3615.301351,296,10476.898383
2599.254867,158,10482.121012
2406.223213,164,10488.809603
3397.512997,235,10496.867029
-274.441227,300,10508.308509
2619.260334,102,10511.284882
2649.554809,272,10522.574147
713.809305,300,10532.886032
1359.922077,300,10544.719698
2308.227058,157,10551.279932
1959.320831,216,10558.886311
387.503196,300,10570.663447
3185.190962,240,10578.747896
2497.156625,200,10587.291911
2220.574349,104,10590.398152
2320.348215,193,10597.636146
2846.70727,235,10606.766851
3170.780339,265,10616.468711
3457.088358,267,10626.518344
842.668522,300,10638.138356
2916.886216,226,10645.931795
2667.056216,253,10655.610518
3205.099813,270,10666.774792
1061.103564,300,10677.174195
1248.025483,300,10688.81235
734.976943,300,10700.318756
2552.87599,214,10707.861753
-232.559945,300,10719.527075
1344.406253,300,10729.912028
2427.472303,146,10736.285604
3730.286061,286,10746.442335
2589.174633,267,10756.129198
2201.161832,137,10761.072453
2336.400278,94,10765.329577
2836.040166,204,10772.779687
2125.653266,66,10775.32163
2472.054311,104,10779.711599
2207.135446,42,10780.506906
2456.141547,81,10784.465352
269.409142,300,10794.397189
2918.131536,168,10801.190831
3314.347417,213,10808.733085
2484.863589,289,10820.029767
2485.637833,119,10824.657236
842.017264,300,10834.994916
1071.622877,300,10846.508582
979.361433,300,10858.134842
2004.369113,170,10863.675721
2693.044615,250,10873.146611
2180.388163,109,10877.598116
2587.049356,185,10884.631595
1933.7228,103,10887.82803
2181.549981,122,10892.656536
2622.617566,293,10904.225885
1291.79538,300,10915.827061
2172.133739,170,10921.358432
1653.284367,300,10933.044384
2633.465235,189,10940.147802
2645.278233,253,10949.68931
2631.021184,185,10956.687221
2015.343609,253,10965.990495
-451.784996,300,10976.273739
1021.09484,300,10988.038537
2240.823153,41,10990.108432
948.62388,300,11000.2785
971.989529,300,11011.84378
3056.704801,276,11021.801567
2209.086788,94,11026.01506
2516.123008,220,11033.67729
-544.255508,300,11045.407761
2228.504912,56,11047.711072
-356.455838,300,11059.219399
2284.163973,209,11066.670693
2715.371017,273,11076.429018
-83.138197,300,11088.051555
3327.460369,276,11099.746885
3487.844132,246,11109.257069
2170.662598,132,11114.203
1375.65762,300,11125.662343
2063.771178,172,11131.350569
1525.181755,300,11142.935494
1613.485038,300,11154.43429
2222.232245,177,11161.244582
864.580847,300,11171.693298
2886.018947,263,11181.40808
1945.114761,177,11188.260055
2641.246878,250,11197.711911
2186.156451,132,11202.584064
2723.0808,236,11211.652931
3226.278985,197,11218.959294
2835.13198,299,11229.373988
539.613696,300,11240.967606
1076.046227,300,11252.548024
3184.234875,235,11261.78399
2419.359482,151,11267.025821
2423.501853,184,11274.090103
959.841517,300,11284.447706
3324.579789,298,11296.102881
1390.794982,300,11307.570226
212.14292,300,11318.009807
1773.928726,300,11329.627453
3003.780924,183,11336.62051
2499.613397,133,11341.436045
1556.351563,300,11353.199322
3071.769797,283,11363.142004
2220.358957,116,11367.762042
1795.052438,300,11379.434144
2333.04388,248,11388.752976
1892.806908,154,11394.034345
1971.877714,297,11405.730162
2444.646549,149,11410.894753
2692.992716,263,11420.49058
2119.792438,114,11425.004706
101.473843,300,11436.622487
1766.225463,300,11446.836931
3027.398986,166,11453.598047
760.088012,300,11465.242947
3619.018071,283,11475.298552
2619.432431,101,11479.590888
2027.394464,174,11485.17318
976.988798,300,11496.902928
1176.224025,300,11508.470879
2282.705988,85,11511.218639
3409.446807,228,11520.192966
317.214352,300,11530.709554
2502.356439,111,11535.290152
2920.544778,261,11544.927984
3308.829227,294,11556.55253
2417.356054,232,11564.377639
3867.787748,300,11576.044743
2162.528301,101,11579.138363
2319.716948,122,11583.906523
2900.385833,195,11591.1486
2155.238768,54,11593.412493
350.873983,300,11605.064876
2714.476795,249,11614.549143
1642.182898,300,11626.076625
572.730729,300,11636.407469
497.396741,300,11648.047883
2663.428333,270,11657.897609
1684.182223,300,11669.55695
2287.191408,104,11672.689612
2506.988877,167,11679.435331
2561.544673,235,11688.593687
1864.82672,300,11699.08256
888.144289,300,11710.689912
2153.964955,208,11718.298281
3535.764569,247,11727.954033
789.832352,300,11739.704695
2170.950146,110,11744.174791
2851.084966,190,11751.369396
3195.384027,296,11761.775663
1007.00702,300,11773.249702
869.414417,300,11784.976857
2471.277232,149,11790.196134
2089.066031,167,11797.080757
2410.818617,83,11799.866788
1476.845616,300,11811.612605
2497.220839,240,11819.712492
-0.524121,300,11831.258217
2296.513785,50,11833.417706
2940.01951,155,11838.6938
2620.304871,171,11845.598171
377.429957,300,11857.242587
2425.173652,74,11859.857309
3318.678069,293,11870.017718
1943.060606,185,11877.091163
2795.01406,165,11883.819139
2305.177362,197,11891.145019
1551.604709,300,11901.454503
-319.77792,300,11913.042011
2010.608596,168,11919.766348
1254.758102,300,11930.19306
3157.407566,205,11938.862281
2534.244029,102,11942.066163
1616.429928,300,11953.626435
2701.46807,252,11963.031536
2618.100068,189,11970.140959
2564.595828,222,11977.919456
2745.487856,190,11985.017522
3085.849636,221,11993.961145
2753.029075,131,11998.811377
2074.850594,174,12005.741631
2228.537348,141,12010.710003
2457.902275,193,12017.860415
2015.913473,158,12023.187805
998.286089,300,12034.600895
2957.543066,185,12041.699992
2887.903073,183,12048.725687
2424.597498,163,12054.183123
2079.175444,127,12058.902892
851.488259,300,12070.552841
2243.627733,211,12078.025567
3080.018659,210,12085.510607
3601.415732,294,12096.903636
1217.615347,300,12108.455838
3020.978206,280,12118.447162
1689.959518,125,12123.259749
3049.614393,182,12130.337028
2794.966467,276,12140.261177
2426.579877,129,12145.066948
3312.536835,233,12154.223356
3013.667581,164,12159.67225
2254.725793,85,12163.693228
2603.066603,189,12170.868697
540.429106,300,12181.185101
2350.636102,68,12183.761877
851.603575,300,12195.326613
2188.287658,175,12202.150664
1841.513846,161,12207.476266
2988.693328,230,12216.526753
2300.476785,81,12219.222536
2351.515081,163,12225.875948
3061.264189,268,12235.582157
2608.870551,240,12244.900895
2517.398291,239,12252.866673
2600.437377,208,12261.57411
2565.768955,139,12266.625567
217.681405,300,12278.208177
2140.142389,117,12281.532351
2665.075432,208,12290.275478
2072.858376,148,12295.397219
679.422322,300,12307.048821
2876.018718,155,12312.335447
2957.037581,156,12318.955246
2444.220973,140,12323.835716
1353.726765,300,12334.172633
2778.102216,222,12343.135682
2038.816807,170,12349.908703
2355.176443,173,12355.469529
2055.425104,81,12358.209259
2871.131621,200,12366.913267
2348.84865,80,12369.554276
1662.169728,148,12374.659103
2121.470681,94,12378.879023
2371.363757,133,12383.768529
2472.61907,209,12391.24917
1986.988498,82,12394.01457
2731.831836,150,12400.474931
2060.285899,120,12403.838659
828.419776,300,12415.429694
2692.143012,279,12426.850958
2411.358797,180,12432.558894
2435.455743,220,12441.533476
1292.721629,300,12451.757907
2698.042781,119,12456.390809
1619.650992,300,12467.993938
1339.102887,300,12479.437686
2177.326926,115,12484.090214
2583.678926,212,12491.659167
2302.570782,54,12493.897905
2676.479296,283,12503.967475
2654.219845,224,12512.992274
2661.357848,108,12516.214129
2878.5003,252,12525.610805
1202.437714,300,12537.298341
2776.432406,171,12544.175642
2209.748423,89,12546.985846
2363.216421,138,12551.962129
919.685136,300,12563.451995
2782.954325,152,12568.594561
1338.589613,300,12580.287417
2030.430728,196,12587.631462
2805.713946,291,12597.76441
926.988231,300,12609.432493
2281.232753,54,12611.655715
3272.032459,217,12619.28832
2739.275772,275,12630.407602
-142.381558,300,12640.783919
2216.538618,165,12647.436532
3485.066329,240,12657.153196
2897.715525,193,12668.48141
1107.559388,300,12678.865624
2317.282004,77,12682.857709
2375.801435,152,12688.03643
2531.206847,97,12692.338582
3084.430334,187,12698.208831
2589.128722,281,12709.416905
2241.044817,204,12716.877053
3036.633887,183,12723.998181
2598.5905,251,12733.482169
2685.105722,186,12740.511225
2883.783313,227,12748.284359
2847.117553,183,12755.395282
2270.70195,94,12759.58534
2621.48482,102,12762.734972
2835.138029,220,12771.681152
1060.91439,300,12782.107745
2759.0238,220,12790.963845
3514.056476,294,12801.275656
997.012747,300,12812.920903
2534.750643,169,12819.665085
3681.829607,272,12829.519453
2245.445235,70,12832.056739
2517.808052,236,12841.169432
2092.57346,129,12846.152523
2173.896784,161,12851.462537
2195.916538,125,12856.242387
2529.291024,87,12860.334902
3050.399002,205,12867.839109
1859.271812,300,12878.261329
2519.063972,85,12882.325545
3486.36451,260,12892.416426
-22.087032,300,12903.143638
501.273408,300,12914.593281
2375.988539,92,12918.764165
2894.835182,172,12924.33344
2644.015252,205,12933.026316
3046.960292,188,12938.947043
3098.639629,244,12948.354926
3431.498706,279,12959.549488
3217.474999,196,12967.085871
2650.23928,187,12974.169677
2429.270177,77,12976.79653
1991.828248,158,12982.144348
2621.78073,262,12991.858795
3050.654378,288,13003.266097
2265.200555,165,13008.784943
995.450362,300,13020.481106
3335.503393,224,13029.825264
2255.941882,63,13032.272767
2902.357129,242,13040.391696
2465.440405,88,13044.524758
2697.030943,210,13051.966775
2464.680954,137,13056.986618
906.918547,300,13068.648294
2793.28681,147,13073.808818
1799.004068,158,13080.445182
2509.272101,168,13086.155529
3208.483623,220,13095.15274
2872.498238,142,13100.113779
2189.139105,167,13106.881687
3509.90772,272,13116.856642
3237.304459,245,13126.295298
2560.743183,193,13133.447489
3053.667831,170,13138.830792
1212.998648,300,13150.486846
2075.238977,110,13154.932005
2514.420212,110,13158.136737
1997.99291,98,13162.390748
3385.329132,273,13172.321026
2389.925217,91,13176.500707
1770.992569,146,13181.579529
3240.438796,291,13191.775309
2158.960879,171,13198.604788
2311.832028,217,13207.61047
2530.218967,145,13212.673517
1130.752438,300,13223.052387
2020.66787,175,13229.915494
2675.780537,252,13239.303937
2996.194612,280,13252.276828
3230.562795,236,13260.406022
1803.909078,101,13264.783734
2854.598148,293,13274.918429
1941.5619,135,13279.851787
2916.964934,254,13289.416503
2279.830957,47,13291.55195
2113.87246,133,13296.413926
2328.439864,150,13302.851114
3207.444856,197,13310.251808
2233.693189,73,13312.816092
1658.86779,300,13325.629999
924.984534,300,13336.002983
2676.899041,259,13345.684883
2553.450446,164,13352.497943
2980.685905,221,13360.239883
2262.543211,160,13366.831212
2080.75513,153,13372.099788
2824.724581,269,13381.962617
2630.598179,171,13388.711399
2386.333088,176,13395.686998
832.251223,300,13405.808977
2752.829021,222,13414.682182
2672.888867,190,13422.212249
1539.449194,300,13434.534156
3518.236661,273,13444.465239
889.164986,300,13456.567159
2423.151588,83,13459.660573
897.300163,300,13471.492785
2286.064634,123,13474.954211
-334.382593,300,13486.431897
1508.018027,300,13498.042284
1249.576888,300,13510.461607
3554.986372,280,13520.408226
1343.445489,300,13532.307007
2256.731489,92,13535.15999
2216.39617,205,13542.575532
1258.512643,300,13554.286578
3204.978037,259,13564.021542
3404.340147,264,13573.746586
-315.659066,300,13587.170916
2147.959057,207,13595.823103
3439.331486,247,13606.766588
1527.154259,300,13618.962994
2302.735379,210,13626.54577
3377.699125,222,13634.079803
-747.500644,300,13645.690558
2611.356165,105,13650.061043
675.227535,300,13660.471616
2524.636236,130,13665.335145
2238.867761,45,13667.429333
2965.531757,162,13674.021827
2514.358754,197,13681.167465
2834.411921,230,13689.060564
3205.635564,195,13696.297891
3139.567685,282,13707.602792
2690.08182,269,13717.349877
2938.282656,239,13726.668994
2824.011754,246,13734.841789
2691.173289,189,13742.030221
1226.118644,300,13753.661478
2566.767361,212,13761.153208
2922.613563,161,13767.756405
2754.82124,134,13772.551668
2771.443759,147,13777.69462
2920.111551,171,13784.56011
3151.343024,226,13793.58538
3043.992725,238,13801.75082
2357.256605,220,13810.678456
2678.255944,165,13816.127946
2559.544756,92,13820.291096
38.209892,300,13830.573929
2618.13193,103,13835.023167
3170.059905,223,13842.586423
3683.028742,285,13853.934335
2834.543043,263,13863.582492
3095.039647,181,13870.52607
2373.623408,131,13875.407175
2453.623086,177,13882.384292
1514.356223,300,13892.646214
2551.0783,173,13899.452341
2754.580472,187,13906.613593
2545.768026,172,13913.369314
2112.465233,130,13918.238793
1415.682737,300,13928.600663
2062.962294,166,13935.306214
2229.208642,58,13937.648866
2466.559609,77,13940.230604
2683.834413,131,13945.059685
2678.019871,187,13953.411776
1636.859521,300,13965.25627
2230.140829,103,13968.439396
2207.493165,202,13977.093636
2919.59212,247,13985.225898
2673.247852,123,13990.084307
3193.158052,207,13998.811472
1188.21176,300,14009.106066
2119.461847,147,14015.485998
2132.06497,104,14018.575677
3491.953456,254,14029.406685
1266.348905,300,14041.006336
3088.457926,278,14051.09405
3357.809081,255,14060.696436
2856.600468,247,14070.119263
3333.98808,263,14079.804602
2519.860727,222,14088.782728
3289.935919,299,14099.068456
2248.439617,149,14105.528041
3154.302127,194,14112.877212
2775.977919,147,14118.039151
2066.190277,136,14122.94022
3421.806931,229,14131.870624
3448.106481,267,14141.698277
2894.683232,221,14149.604377
2202.320366,77,14152.227122
881.238317,300,14163.75758
2311.190188,199,14171.11772
2193.852285,149,14177.508616
2679.41853,237,14185.420899
2744.08302,167,14192.235605
1866.10118,300,14203.825574
939.67925,300,14214.106217
2085.033505,69,14216.607346
2731.655359,119,14221.278861
2095.876049,176,14228.15565
1984.899488,168,14235.007728
2258.229097,123,14238.445693
2021.825135,122,14243.160169
2618.691752,101,14247.534933
1663.167345,300,14259.302166
2512.22649,112,14262.546792
3133.612961,225,14271.423823
3310.0489,269,14281.261883
2459.448332,217,14290.307518
3353.099572,286,14300.278469
2114.888689,91,14303.160368
3704.340189,295,14314.630197
3501.599057,281,14324.672529
3017.523356,219,14333.57509
3229.008958,198,14341.057526
2386.338865,227,14348.812513
2316.552348,58,14351.170685
2618.570146,124,14355.995593
2565.495291,92,14360.052935
2710.414977,250,14369.487725
1901.159015,178,14375.245139
2400.381775,211,14383.963793
2259.21598,53,14386.193337
2782.082832,227,14394.035653
3328.109743,215,14401.740777
3357.727538,219,14410.646503
2565.135228,101,14413.740488
2802.650542,158,14420.230132
2027.222593,169,14427.02336
2231.768707,80,14429.710467
2392.10899,85,14432.561303
2226.363048,119,14437.196194
3270.336595,225,14446.124337
1001.168107,300,14456.44641
1035.530259,300,14468.115695
2133.144134,80,14470.807281
2766.363918,220,14479.944599
1303.112886,300,14490.409914
2250.99667,49,14492.608957
2692.413729,155,14497.909439
2277.483277,62,14500.302651
843.329227,300,14511.757616
2872.941458,161,14518.493972
1868.948964,300,14528.856805
2327.586322,207,14537.662949
978.519535,300,14547.855628
3485.545189,264,14557.564097
3468.216658,255,14567.111458
2298.808717,106,14571.468275
2437.029901,193,14578.706869
2861.839823,222,14587.685707
2596.228096,261,14597.205458
2868.524033,187,14604.326669
1922.727025,113,14607.635884
1841.316905,300,14619.127093
1869.41234,97,14622.117684
1750.504943,210,14630.831296
2013.991353,149,14636.000351
2453.134769,145,14641.147161
1654.702862,300,14652.92914
2193.952739,147,14658.139231
2318.503948,142,14664.457749
934.501973,300,14674.752734
2689.047116,190,14681.868781
2973.477221,158,14688.382589
820.5892,300,14698.64981
2983.485458,285,14710.034577
3037.19563,181,14716.943642
2473.050938,86,14719.7774
2584.081708,233,14728.950581
2238.724891,197,14736.264929
2909.519881,148,14741.352873
2419.269255,121,14746.115825
2529.52557,209,14753.560442
1637.091815,300,14765.063172
1431.817473,300,14776.696745
3379.346204,242,14784.671968
3330.039673,286,14796.091753
3206.217695,209,14803.54381
1870.14941,300,14815.172972
1349.673788,300,14825.432179
3614.653317,273,14836.526244
890.883982,300,14846.750366
1817.44425,118,14851.322385
2335.545271,56,14853.617832
2313.56081,55,14855.971291
2322.006947,77,14858.642213
1351.969826,300,14870.218948
2071.099355,163,14875.614238
2757.704754,213,14884.534155
1222.153119,300,14894.844442
3164.40332,251,14904.285228
2733.135033,164,14910.990344
2869.213904,204,14918.371886
1491.259187,300,14929.948414
2230.615872,140,14934.946783
2827.463296,214,14942.646908
3473.781966,292,14953.905875
2492.646099,113,14958.399823
1247.671395,300,14968.614747
2443.895065,81,14972.670426
2317.99246,141,14977.662064
2684.162013,112,14982.22279
2379.184688,63,14984.574721
2015.386054,156,14989.845089
3328.897837,225,14997.559725
2286.706696,98,15001.93936
1973.931663,161,15008.545144
2127.952014,109,15011.732341
2020.200453,107,15016.128617
2441.094975,212,15023.640105
2625.634507,231,15032.783318
3187.466597,204,15040.197063
2568.484463,200,15047.447768
1070.837651,300,15059.084555
2832.272417,176,15066.078724
1200.376345,300,15076.406884
2353.300435,84,15080.481921
2158.795924,113,15083.718367
2561.737506,92,15087.880397
3782.693423,287,15098.128793
2299.188234,88,15102.220246
2469.931546,208,15109.676617
3302.579771,285,15119.645749
2749.871563,143,15126.036851
3199.716695,281,15136.097492
2254.649232,113,15140.652119
2206.280887,85,15143.438873
2304.428092,60,15145.803113
2334.200026,56,15148.074314
3222.003212,215,15155.714873
2592.77824,186,15162.713199
2260.439959,81,15165.430383
1466.405881,300,15177.087313
2164.059,157,15183.618565
2882.003253,153,15188.824629
1158.163068,300,15200.604965
2555.457321,91,15203.546144
2877.343023,282,15213.44785
2240.989912,201,15222.04775
2782.235332,156,15227.423447
3276.575999,255,15236.918904
3349.275561,217,15244.663922
3520.674414,284,15256.035136
1466.460873,300,15267.607299
2327.212517,96,15270.555624
2895.844119,145,15275.706819
2440.59846,178,15282.615194
3548.336668,270,15292.427748
2475.680383,221,15301.344031
1843.445484,300,15311.679552
2303.420524,213,15320.588054
792.816828,300,15331.213206
1898.548132,80,15335.36354
1922.251946,123,15340.063906
1505.816786,300,15350.609497
1542.918692,300,15362.644614
2989.07246,231,15371.879805
2578.191288,228,15381.823048
2519.534954,85,15387.57931
1530.61061,300,15397.924588
2052.685539,164,15404.638415
2408.792136,68,15407.113677
-23.61589,300,15420.189486
2172.913327,121,15423.989051
2567.150079,249,15434.561675
2404.381695,69,15437.362777
1306.657828,300,15448.969211
1142.890662,300,15460.761263
2171.496623,153,15466.011492
2703.417616,268,15475.835805
3170.151401,195,15483.166855
2273.591393,120,15487.845755
2506.744135,195,15495.056115
2369.060432,94,15499.273988
2365.640622,144,15504.282202
1395.849351,300,15516.022367
1117.312847,300,15526.377148
2496.090567,217,15535.229352
3114.87625,239,15544.579545
1332.997138,300,15554.930481
2462.010914,207,15562.41108
2810.832987,144,15568.790594
2696.598552,272,15578.699148
2377.779354,223,15586.406465
2196.670214,170,15593.177128
2490.254979,226,15602.469227
2537.219278,109,15606.211734
2524.425576,192,15613.456202
1219.661699,300,15625.46381
1573.171157,300,15637.504911
2900.428454,184,15646.716603
1480.906928,300,15657.664933
3184.726073,235,15667.063443
1054.496951,300,15678.358347
3138.011072,235,15686.388636
1741.512631,300,15698.288478
1007.04492,300,15709.90506
2536.45603,212,15717.357809
3167.782309,196,15724.636711
2699.679186,174,15732.158226
2713.005006,216,15739.841997
2558.416755,215,15747.380534
2238.452493,156,15753.919615
2689.010206,190,15761.115128
2429.477503,223,15768.865541
3222.82744,221,15777.663248
1761.921374,300,15789.258928
990.986994,300,15799.638648
1971.844165,168,15806.37704
1762.013262,300,15818.036062
2870.795864,214,15825.602203
1798.033816,170,15832.441521
2484.880024,112,15835.670587
2441.729484,165,15842.565798
2358.52811,198,15849.840939
3119.30875,261,15859.49686
3448.000129,233,15868.576601
1274.313713,300,15878.980622
1102.853619,300,15890.562617
2307.684133,121,15895.194442
2299.795912,184,15902.393033
2558.64376,102,15905.502452
3566.254066,271,15916.554726
3194.824174,197,15923.897826
2836.602573,224,15931.650933
2675.232954,249,15941.108154
2114.121999,93,15945.223747
2960.63704,218,15952.918771
3157.209265,187,15959.976328
2936.121635,175,15966.89572
2927.480123,221,15974.566813
1596.551352,300,15986.256688
895.466248,300,15996.602504
1053.790223,300,16008.158442
2619.713094,101,16012.514016
2612.165722,175,16018.166976
2237.142803,111,16022.815943
1379.209149,300,16034.454394
2210.045724,188,16041.558764
2848.347027,276,16051.486178
1794.593245,300,16063.257951
1037.721474,300,16073.640522
2314.251035,55,16075.886264
1392.16697,300,16087.64997
3620.353714,277,16097.835749
1369.766263,300,16109.488971
2545.357948,165,16116.212937
3068.712897,263,16125.889553
2045.521717,154,16131.112581
3010.23411,236,16140.295151
3570.862288,284,16150.4922
2469.705642,216,16159.340994
950.684781,300,16169.649076
2017.066738,139,16174.6917
3186.141051,204,16183.481398
3514.410104,285,16193.536329
2324.293486,134,16199.061546
2200.128422,200,16207.586413
3089.095521,194,16214.85996
2390.131768,169,16221.655715
854.396389,300,16233.38655
3029.383956,175,16238.998205
3320.332258,231,16247.991193
1079.972644,300,16259.598839
3168.820866,285,16269.865144
2404.828347,169,16276.61875
2058.071154,84,16279.361994
1667.135224,300,16290.757737
2912.034634,255,16300.358198
2151.380029,79,16303.027446
2041.47626,142,16308.091512
2347.366377,58,16310.410362
2762.082691,131,16315.297651
2516.008842,85,16319.341044
3183.938978,229,16327.298508
574.952575,300,16338.863363
